,year_film,nominee,oscar_category,index,oscar_win,film,movie_id,genre_id,vote_average,budget,revenue,release_date,runtime
0,1990,Kevin Costner,Best Actor,6889,False,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
1,1990,Robert De Niro,Best Actor,6890,False,Awakenings,11005,[18],7.8,0.0,52096475.0,1990-12-04,120.0
2,1990,Gerard Depardieu,Best Actor,6891,False,Cyrano de Bergerac,11673,"[18, 35, 36, 10749]",7.3,0.0,0.0,1990-01-01,137.0
3,1990,Richard Harris,Best Actor,6892,False,The Field,31651,[18],6.9,0.0,1494399.0,1990-09-21,110.0
4,1990,Jeremy Irons,Best Actor,6893,True,Reversal of Fortune,38718,[18],6.7,0.0,15445131.0,1990-10-05,111.0
5,1990,Bruce Davison,Best Supporting Actor,6894,False,Longtime Companion,39934,"[18, 10749]",7.2,0.0,4609953.0,1989-10-11,96.0
6,1990,Andy Garcia,Best Supporting Actor,6895,False,"The Godfather, Part III",242,"[80, 18, 53]",7.4,54000000.0,136766062.0,1990-12-25,170.0
7,1990,Graham Greene,Best Supporting Actor,6896,False,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
8,1990,Al Pacino,Best Supporting Actor,6897,False,Dick Tracy,8592,"[12, 28, 35, 53, 80]",6.2,47000000.0,103738726.0,1990-04-05,105.0
9,1990,Joe Pesci,Best Supporting Actor,6898,True,GoodFellas,769,"[18, 80]",8.4,25000000.0,46835000.0,1990-09-12,145.0
10,1990,Kathy Bates,Best Actress,6899,True,Misery,1700,"[18, 53]",7.7,20000000.0,61276872.0,1990-11-30,107.0
11,1990,Anjelica Huston,Best Actress,6900,False,The Grifters,18129,"[80, 18]",6.7,0.0,13446769.0,1990-08-08,110.0
12,1990,Julia Roberts,Best Actress,6901,False,Pretty Woman,114,"[10749, 35]",7.4,14000000.0,463000000.0,1990-03-23,119.0
13,1990,Meryl Streep,Best Actress,6902,False,Postcards from the Edge,22414,"[35, 18]",6.5,22000000.0,39071603.0,1990-09-14,101.0
14,1990,Joanne Woodward,Best Actress,6903,False,Mr. & Mrs. Bridge,111815,[18],5.7,0.0,0.0,1990-11-23,126.0
15,1990,Annette Bening,Best Supporting Actress,6904,False,The Grifters,18129,"[80, 18]",6.7,0.0,13446769.0,1990-08-08,110.0
16,1990,Lorraine Bracco,Best Supporting Actress,6905,False,GoodFellas,769,"[18, 80]",8.4,25000000.0,46835000.0,1990-09-12,145.0
17,1990,Whoopi Goldberg,Best Supporting Actress,6906,True,Ghost,251,"[14, 18, 53, 9648, 10749]",7.2,22000000.0,505000000.0,1990-07-12,127.0
18,1990,Diane Ladd,Best Supporting Actress,6907,False,Wild at Heart,483,"[35, 80, 53]",7.1,9500000.0,14560247.0,1990-08-17,124.0
19,1990,Mary McDonnell,Best Supporting Actress,6908,False,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
20,1990,Allen Daviau,Best Cinematography,6914,False,Avalon,2302,"[18, 10751]",6.8,0.0,0.0,1990-10-05,126.0
21,1990,Dean Semler,Best Cinematography,6915,True,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
22,1990,Vittorio Storaro,Best Cinematography,6916,False,Dick Tracy,8592,"[12, 28, 35, 53, 80]",6.2,47000000.0,103738726.0,1990-04-05,105.0
23,1990,Gordon Willis,Best Cinematography,6917,False,"The Godfather, Part III",242,"[80, 18, 53]",7.4,54000000.0,136766062.0,1990-12-25,170.0
24,1990,Philippe Rousselot,Best Cinematography,6918,False,Henry & June,17993,[10749],6.3,0.0,11567449.0,1990-09-28,136.0
25,1990,Kevin Costner,Best Director,6924,True,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
26,1990,Francis Ford Coppola,Best Director,6925,False,"The Godfather, Part III",242,"[80, 18, 53]",7.4,54000000.0,136766062.0,1990-12-25,170.0
27,1990,Martin Scorsese,Best Director,6926,False,GoodFellas,769,"[18, 80]",8.4,25000000.0,46835000.0,1990-09-12,145.0
28,1990,Stephen Frears,Best Director,6927,False,The Grifters,18129,"[80, 18]",6.7,0.0,13446769.0,1990-08-08,110.0
29,1990,Barbet Schroeder,Best Director,6928,False,Reversal of Fortune,38718,[18],6.7,0.0,15445131.0,1990-10-05,111.0
30,1990,Neil Travis,Best Film Editing,6939,True,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
31,1990,Walter Murch,Best Film Editing,6940,False,Ghost,251,"[14, 18, 53, 9648, 10749]",7.2,22000000.0,505000000.0,1990-07-12,127.0
32,1990,"Barry Malkin, Lisa Fruchtman, Walter Murch",Best Film Editing,6941,False,"The Godfather, Part III",242,"[80, 18, 53]",7.4,54000000.0,136766062.0,1990-12-25,170.0
33,1990,Thelma Schoonmaker,Best Film Editing,6942,False,GoodFellas,769,"[18, 80]",8.4,25000000.0,46835000.0,1990-09-12,145.0
34,1990,"Dennis Virkler, John Wright",Best Film Editing,6943,False,The Hunt for Red October,1669,"[28, 12, 53]",7.4,30000000.0,200512643.0,1990-03-02,135.0
35,1990,Randy Newman,Best Original Score,6952,False,Avalon,2302,"[18, 10751]",6.8,0.0,0.0,1990-10-05,126.0
36,1990,John Barry,Best Original Score,6953,True,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
37,1990,Maurice Jarre,Best Original Score,6954,False,Ghost,251,"[14, 18, 53, 9648, 10749]",7.2,22000000.0,505000000.0,1990-07-12,127.0
38,1990,David Grusin,Best Original Score,6955,False,Havana,22189,"[18, 10749]",5.8,40000000.0,9243140.0,1990-12-11,144.0
39,1990,John Williams,Best Original Score,6956,False,Home Alone,771,"[35, 10751]",7.3,18000000.0,476684675.0,1990-11-16,103.0
40,1990,"Walter F. Parkes and Lawrence Lasker, Producers",Best Pictre,6962,False,Awakenings,11005,[18],7.8,0.0,52096475.0,1990-12-04,120.0
41,1990,"Jim Wilson and Kevin Costner, Producers",Best Pictre,6963,True,Dances With Wolves,581,"[12, 18, 37]",7.9,22000000.0,424208848.0,1990-03-30,181.0
42,1990,"Lisa Weinstein, Producer",Best Pictre,6964,False,Ghost,251,"[14, 18, 53, 9648, 10749]",7.2,22000000.0,505000000.0,1990-07-12,127.0
43,1990,"Francis Ford Coppola, Producer",Best Pictre,6965,False,"The Godfather, Part III",242,"[80, 18, 53]",7.4,54000000.0,136766062.0,1990-12-25,170.0
44,1990,"Irwin Winkler, Producer",Best Pictre,6966,False,GoodFellas,769,"[18, 80]",8.4,25000000.0,46835000.0,1990-09-12,145.0
45,1991,Warren Beatty,Best Actor,6997,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
46,1991,Robert De Niro,Best Actor,6998,False,Cape Fear,1598,"[53, 80]",7.3,35000000.0,182300000.0,1991-11-15,128.0
47,1991,Anthony Hopkins,Best Actor,6999,True,The Silence of the Lambs,274,"[80, 18, 53, 27]",8.3,19000000.0,272742922.0,1991-02-01,119.0
48,1991,Nick Nolte,Best Actor,7000,False,The Prince of Tides,10333,"[18, 10749]",6.6,30000000.0,74787599.0,1991-12-25,132.0
49,1991,Robin Williams,Best Actor,7001,False,The Fisher King,177,"[35, 18]",7.3,24000000.0,41895491.0,1991-09-20,138.0
50,1991,Tommy Lee Jones,Best Supporting Actor,7002,False,JFK,820,"[18, 53, 36]",7.6,40000000.0,205405498.0,1991-12-20,189.0
51,1991,Harvey Keitel,Best Supporting Actor,7003,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
52,1991,Ben Kingsley,Best Supporting Actor,7004,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
53,1991,Michael Lerner,Best Supporting Actor,7005,False,Barton Fink,290,"[35, 18]",7.5,9000000.0,6153939.0,1991-08-01,116.0
54,1991,Jack Palance,Best Supporting Actor,7006,True,City Slickers,1406,"[35, 37]",6.4,27000000.0,179033791.0,1991-06-07,114.0
55,1991,Geena Davis,Best Actress,7007,False,Thelma & Louise,1541,"[18, 53, 80, 12]",7.5,16000000.0,45361000.0,1991-05-24,130.0
56,1991,Laura Dern,Best Actress,7008,False,Rambling Rose,32221,[18],6.4,7500000.0,6266621.0,1991-09-10,112.0
57,1991,Jodie Foster,Best Actress,7009,True,The Silence of the Lambs,274,"[80, 18, 53, 27]",8.3,19000000.0,272742922.0,1991-02-01,119.0
58,1991,Bette Midler,Best Actress,7010,False,For the Boys,25221,"[10402, 18]",6.5,40000000.0,23202444.0,1991-11-22,138.0
59,1991,Susan Sarandon,Best Actress,7011,False,Thelma & Louise,1541,"[18, 53, 80, 12]",7.5,16000000.0,45361000.0,1991-05-24,130.0
60,1991,Diane Ladd,Best Supporting Actress,7012,False,Rambling Rose,32221,[18],6.4,7500000.0,6266621.0,1991-09-10,112.0
61,1991,Juliette Lewis,Best Supporting Actress,7013,False,Cape Fear,1598,"[53, 80]",7.3,35000000.0,182300000.0,1991-11-15,128.0
62,1991,Kate Nelligan,Best Supporting Actress,7014,False,The Prince of Tides,10333,"[18, 10749]",6.6,30000000.0,74787599.0,1991-12-25,132.0
63,1991,Mercedes Ruehl,Best Supporting Actress,7015,True,The Fisher King,177,"[35, 18]",7.3,24000000.0,41895491.0,1991-09-20,138.0
64,1991,Jessica Tandy,Best Supporting Actress,7016,False,Fried Green Tomatoes,1633,"[18, 35]",7.7,11000000.0,119418501.0,1991-12-27,130.0
65,1991,Allen Daviau,Best Cinematography,7022,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
66,1991,Robert Richardson,Best Cinematography,7023,True,JFK,820,"[18, 53, 36]",7.6,40000000.0,205405498.0,1991-12-20,189.0
67,1991,Stephen Goldblatt,Best Cinematography,7024,False,The Prince of Tides,10333,"[18, 10749]",6.6,30000000.0,74787599.0,1991-12-25,132.0
68,1991,Adam Greenberg,Best Cinematography,7025,False,Terminator 2: Judgment Day,280,"[28, 53, 878]",8.0,102000000.0,520000000.0,1991-07-03,137.0
69,1991,Adrian Biddle,Best Cinematography,7026,False,Thelma & Louise,1541,"[18, 53, 80, 12]",7.5,16000000.0,45361000.0,1991-05-24,130.0
70,1991,John Singleton,Best Director,7032,False,Boyz N the Hood,650,[18],7.5,6500000.0,57504069.0,1991-07-12,112.0
71,1991,Barry Levinson,Best Director,7033,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
72,1991,Oliver Stone,Best Director,7034,False,JFK,820,"[18, 53, 36]",7.6,40000000.0,205405498.0,1991-12-20,189.0
73,1991,Jonathan Demme,Best Director,7035,True,The Silence of the Lambs,274,"[80, 18, 53, 27]",8.3,19000000.0,272742922.0,1991-02-01,119.0
74,1991,Ridley Scott,Best Director,7036,False,Thelma & Louise,1541,"[18, 53, 80, 12]",7.5,16000000.0,45361000.0,1991-05-24,130.0
75,1991,Gerry Hambling,Best Film Editing,7047,False,The Commitments,11663,"[35, 18, 10402]",7.3,0.0,0.0,1991-08-14,118.0
76,1991,"Joe Hutshing, Pietro Scalia",Best Film Editing,7048,True,JFK,820,"[18, 53, 36]",7.6,40000000.0,205405498.0,1991-12-20,189.0
77,1991,Craig McKay,Best Film Editing,7049,False,The Silence of the Lambs,274,"[80, 18, 53, 27]",8.3,19000000.0,272742922.0,1991-02-01,119.0
78,1991,"Conrad Buff, Mark Goldblatt, Richard A. Harris",Best Film Editing,7050,False,Terminator 2: Judgment Day,280,"[28, 53, 878]",8.0,102000000.0,520000000.0,1991-07-03,137.0
79,1991,Thom Noble,Best Film Editing,7051,False,Thelma & Louise,1541,"[18, 53, 80, 12]",7.5,16000000.0,45361000.0,1991-05-24,130.0
80,1991,Alan Menken,Best Original Score,7060,True,Beauty and the Beast,10020,"[10749, 10751, 16, 14]",7.7,25000000.0,377350553.0,1991-11-13,84.0
81,1991,Ennio Morricone,Best Original Score,7061,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
82,1991,George Fenton,Best Original Score,7062,False,The Fisher King,177,"[35, 18]",7.3,24000000.0,41895491.0,1991-09-20,138.0
83,1991,John Williams,Best Original Score,7063,False,JFK,820,"[18, 53, 36]",7.6,40000000.0,205405498.0,1991-12-20,189.0
84,1991,James Newton Howard,Best Original Score,7064,False,The Prince of Tides,10333,"[18, 10749]",6.6,30000000.0,74787599.0,1991-12-25,132.0
85,1991,"Don Hahn, Producer",Best Pictre,7070,False,Beauty and the Beast,10020,"[10749, 10751, 16, 14]",7.7,25000000.0,377350553.0,1991-11-13,84.0
86,1991,"Mark Johnson, Barry Levinson and Warren Beatty, Producers",Best Pictre,7071,False,Bugsy,10337,"[80, 18, 9648]",6.4,30000000.0,49114016.0,1991-12-10,134.0
87,1991,"A. Kitman Ho and Oliver Stone, Producers",Best Pictre,7072,False,JFK,820,"[18, 53, 36]",7.6,40000000.0,205405498.0,1991-12-20,189.0
88,1991,"Barbra Streisand and Andrew Karsch, Producers",Best Pictre,7073,False,The Prince of Tides,10333,"[18, 10749]",6.6,30000000.0,74787599.0,1991-12-25,132.0
89,1991,"Edward Saxon, Kenneth Utt and Ron Bozman, Producers",Best Pictre,7074,True,The Silence of the Lambs,274,"[80, 18, 53, 27]",8.3,19000000.0,272742922.0,1991-02-01,119.0
90,1992,Robert Downey Jr.,Best Actor,7104,False,Chaplin,10435,[18],7.5,31000000.0,0.0,1992-02-17,143.0
91,1992,Clint Eastwood,Best Actor,7105,False,Unforgiven,33,[37],7.9,14400000.0,159157447.0,1992-08-07,130.0
92,1992,Al Pacino,Best Actor,7106,True,Scent of a Woman,9475,[18],7.7,31000000.0,134095253.0,1992-12-23,156.0
93,1992,Stephen Rea,Best Actor,7107,False,The Crying Game,11386,"[10749, 80, 18, 53]",6.9,3705538.0,62548947.0,1992-09-02,112.0
94,1992,Denzel Washington,Best Actor,7108,False,Malcolm X,1883,"[18, 36]",7.5,34000000.0,48169908.0,1992-11-18,202.0
95,1992,Jaye Davidson,Best Supporting Actor,7109,False,The Crying Game,11386,"[10749, 80, 18, 53]",6.9,3705538.0,62548947.0,1992-09-02,112.0
96,1992,Gene Hackman,Best Supporting Actor,7110,True,Unforgiven,33,[37],7.9,14400000.0,159157447.0,1992-08-07,130.0
97,1992,Jack Nicholson,Best Supporting Actor,7111,False,A Few Good Men,881,[18],7.5,40000000.0,243240178.0,1992-12-11,138.0
98,1992,Al Pacino,Best Supporting Actor,7112,False,Glengarry Glen Ross,9504,"[80, 18, 9648]",7.4,12500000.0,10725228.0,1992-09-15,100.0
99,1992,David Paymer,Best Supporting Actor,7113,False,Mr. Saturday Night,54087,"[35, 18]",5.8,43000000.0,13300000.0,1992-09-23,119.0
100,1992,Catherine Deneuve,Best Actress,7114,False,Indochine,2731,"[18, 10749]",7.1,0.0,0.0,1992-04-15,159.0
101,1992,Mary McDonnell,Best Actress,7115,False,Passion Fish,41768,[18],6.8,0.0,0.0,1992-12-11,135.0
102,1992,Michelle Pfeiffer,Best Actress,7116,False,Love Field,66599,"[18, 10749]",5.8,0.0,0.0,1992-12-11,102.0
103,1992,Susan Sarandon,Best Actress,7117,False,Lorenzo's Oil,2007,[18],7.1,0.0,7286388.0,1992-12-30,135.0
104,1992,Emma Thompson,Best Actress,7118,True,Howards End,8293,"[18, 10749]",7.1,8000000.0,26126837.0,1992-03-13,142.0
105,1992,Judy Davis,Best Supporting Actress,7119,False,Husbands and Wives,28384,"[10749, 35, 18]",7.1,0.0,0.0,1992-09-18,108.0
106,1992,Joan Plowright,Best Supporting Actress,7120,False,Enchanted April,26561,"[18, 10749]",6.8,0.0,13200170.0,1991-11-06,89.0
107,1992,Vanessa Redgrave,Best Supporting Actress,7121,False,Howards End,8293,"[18, 10749]",7.1,8000000.0,26126837.0,1992-03-13,142.0
108,1992,Miranda Richardson,Best Supporting Actress,7122,False,Damage,11012,"[18, 10749]",6.7,0.0,7532911.0,1992-12-02,111.0
109,1992,Marisa Tomei,Best Supporting Actress,7123,True,My Cousin Vinny,10377,[35],7.4,11000000.0,64088552.0,1992-03-13,120.0
110,1992,Stephen H. Burum,Best Cinematography,7129,False,Hoffa,10410,"[80, 36]",6.4,35000000.0,0.0,1992-12-25,140.0
111,1992,Tony Pierce-Roberts,Best Cinematography,7130,False,Howards End,8293,"[18, 10749]",7.1,8000000.0,26126837.0,1992-03-13,142.0
112,1992,Robert Fraisse,Best Cinematography,7131,False,The Lover,0,,,,,,
113,1992,Philippe Rousselot,Best Cinematography,7132,True,A River Runs through It,293,[18],7.1,12000000.0,43440294.0,1992-10-09,123.0
114,1992,Jack N. Green,Best Cinematography,7133,False,Unforgiven,33,[37],7.9,14400000.0,159157447.0,1992-08-07,130.0
115,1992,Neil Jordan,Best Director,7139,False,The Crying Game,11386,"[10749, 80, 18, 53]",6.9,3705538.0,62548947.0,1992-09-02,112.0
116,1992,James Ivory,Best Director,7140,False,Howards End,8293,"[18, 10749]",7.1,8000000.0,26126837.0,1992-03-13,142.0
117,1992,Robert Altman,Best Director,7141,False,The Player,10403,"[35, 18, 80, 53]",7.2,8000000.0,21706101.0,1992-04-03,124.0
118,1992,Martin Brest,Best Director,7142,False,Scent of a Woman,9475,[18],7.7,31000000.0,134095253.0,1992-12-23,156.0
119,1992,Clint Eastwood,Best Director,7143,True,Unforgiven,33,[37],7.9,14400000.0,159157447.0,1992-08-07,130.0
120,1992,Frank J. Urioste,Best Film Editing,7154,False,Basic Instinct,402,"[53, 9648]",6.8,49000000.0,352927224.0,1992-03-20,127.0
121,1992,Kant Pan,Best Film Editing,7155,False,The Crying Game,11386,"[10749, 80, 18, 53]",6.9,3705538.0,62548947.0,1992-09-02,112.0
122,1992,Robert Leighton,Best Film Editing,7156,False,A Few Good Men,881,[18],7.5,40000000.0,243240178.0,1992-12-11,138.0
123,1992,Geraldine Peroni,Best Film Editing,7157,False,The Player,10403,"[35, 18, 80, 53]",7.2,8000000.0,21706101.0,1992-04-03,124.0
124,1992,Joel Cox,Best Film Editing,7158,True,Unforgiven,33,[37],7.9,14400000.0,159157447.0,1992-08-07,130.0
125,1992,Alan Menken,Best Original Score,7167,True,Aladdin,812,"[16, 10751, 12, 14, 10749]",7.6,28000000.0,504050219.0,1992-11-25,90.0
126,1992,Jerry Goldsmith,Best Original Score,7168,False,Basic Instinct,402,"[53, 9648]",6.8,49000000.0,352927224.0,1992-03-20,127.0
127,1992,John Barry,Best Original Score,7169,False,Chaplin,10435,[18],7.5,31000000.0,0.0,1992-02-17,143.0
128,1992,Richard Robbins,Best Original Score,7170,False,Howards End,8293,"[18, 10749]",7.1,8000000.0,26126837.0,1992-03-13,142.0
129,1992,Mark Isham,Best Original Score,7171,False,A River Runs through It,293,[18],7.1,12000000.0,43440294.0,1992-10-09,123.0
130,1992,"Stephen Woolley, Producer",Best Pictre,7177,False,The Crying Game,11386,"[10749, 80, 18, 53]",6.9,3705538.0,62548947.0,1992-09-02,112.0
131,1992,"David Brown, Rob Reiner and Andrew Scheinman, Producers",Best Pictre,7178,False,A Few Good Men,881,[18],7.5,40000000.0,243240178.0,1992-12-11,138.0
132,1992,"Ismail Merchant, Producer",Best Pictre,7179,False,Howards End,8293,"[18, 10749]",7.1,8000000.0,26126837.0,1992-03-13,142.0
133,1992,"Martin Brest, Producer",Best Pictre,7180,False,Scent of a Woman,9475,[18],7.7,31000000.0,134095253.0,1992-12-23,156.0
134,1992,"Clint Eastwood, Producer",Best Pictre,7181,True,Unforgiven,33,[37],7.9,14400000.0,159157447.0,1992-08-07,130.0
135,1993,Daniel Day-Lewis,Best Actor,7216,False,In the Name of the Father,7984,[18],7.9,13000000.0,65796862.0,1993-12-12,133.0
136,1993,Laurence Fishburne,Best Actor,7217,False,What's Love Got to Do with It,15765,"[10402, 18]",7.1,15000000.0,39100956.0,1993-06-09,118.0
137,1993,Tom Hanks,Best Actor,7218,True,Philadelphia,9800,[18],7.7,26000000.0,206678440.0,1993-12-22,126.0
138,1993,Anthony Hopkins,Best Actor,7219,False,The Remains of the Day,1245,"[18, 10749]",7.4,11500000.0,23237911.0,1993-11-05,134.0
139,1993,Liam Neeson,Best Actor,7220,False,Schindler's List,424,"[18, 36, 10752]",8.6,22000000.0,321365567.0,1993-11-30,195.0
140,1993,Leonardo DiCaprio,Best Supporting Actor,7221,False,What's Eating Gilbert Grape,1587,"[10749, 18]",7.7,11000000.0,10032765.0,1993-12-17,118.0
141,1993,Ralph Fiennes,Best Supporting Actor,7222,False,Schindler's List,424,"[18, 36, 10752]",8.6,22000000.0,321365567.0,1993-11-30,195.0
142,1993,Tommy Lee Jones,Best Supporting Actor,7223,True,The Fugitive,5503,"[18, 28, 53]",7.4,44000000.0,368875760.0,1993-08-06,131.0
143,1993,John Malkovich,Best Supporting Actor,7224,False,In the Line of Fire,9386,"[28, 18, 53, 80, 9648]",7.0,40000000.0,176997168.0,1993-07-08,128.0
144,1993,Pete Postlethwaite,Best Supporting Actor,7225,False,In the Name of the Father,7984,[18],7.9,13000000.0,65796862.0,1993-12-12,133.0
145,1993,Angela Bassett,Best Actress,7226,False,What's Love Got to Do with It,15765,"[10402, 18]",7.1,15000000.0,39100956.0,1993-06-09,118.0
146,1993,Stockard Channing,Best Actress,7227,False,Six Degrees of Separation,23210,"[9648, 18, 35]",6.4,0.0,0.0,1993-12-08,112.0
147,1993,Holly Hunter,Best Actress,7228,True,The Piano,713,"[18, 10749]",7.4,7000000.0,116700000.0,1993-05-19,116.0
148,1993,Emma Thompson,Best Actress,7229,False,The Remains of the Day,1245,"[18, 10749]",7.4,11500000.0,23237911.0,1993-11-05,134.0
149,1993,Debra Winger,Best Actress,7230,False,Shadowlands,10445,"[18, 10749]",7.0,22000000.0,25842000.0,1993-12-25,131.0
150,1993,Holly Hunter,Best Supporting Actress,7231,False,The Firm,37233,"[18, 9648, 53]",6.7,42000000.0,270248367.0,1993-06-30,155.0
151,1993,Anna Paquin,Best Supporting Actress,7232,True,The Piano,713,"[18, 10749]",7.4,7000000.0,116700000.0,1993-05-19,116.0
152,1993,Rosie Perez,Best Supporting Actress,7233,False,Fearless,10443,[18],6.9,0.0,0.0,1993-10-15,122.0
153,1993,Winona Ryder,Best Supporting Actress,7234,False,The Age of Innocence,10436,"[18, 10749]",7.0,34000000.0,32255440.0,1993-09-10,138.0
154,1993,Emma Thompson,Best Supporting Actress,7235,False,In the Name of the Father,7984,[18],7.9,13000000.0,65796862.0,1993-12-12,133.0
155,1993,Gu Changwei,Best Cinematography,7241,False,Farewell My Concubine,10997,[18],8.0,0.0,5750000.0,1993-10-26,171.0
156,1993,Michael Chapman,Best Cinematography,7242,False,The Fugitive,5503,"[18, 28, 53]",7.4,44000000.0,368875760.0,1993-08-06,131.0
157,1993,Stuart Dryburgh,Best Cinematography,7243,False,The Piano,713,"[18, 10749]",7.4,7000000.0,116700000.0,1993-05-19,116.0
158,1993,Janusz Kaminski,Best Cinematography,7244,True,Schindler's List,424,"[18, 36, 10752]",8.6,22000000.0,321365567.0,1993-11-30,195.0
159,1993,Conrad L. Hall,Best Cinematography,7245,False,Searching for Bobby Fischer,14291,[18],7.2,0.0,7266383.0,1993-08-13,110.0
160,1993,Jim Sheridan,Best Director,7251,False,In the Name of the Father,7984,[18],7.9,13000000.0,65796862.0,1993-12-12,133.0
161,1993,Jane Campion,Best Director,7252,False,The Piano,713,"[18, 10749]",7.4,7000000.0,116700000.0,1993-05-19,116.0
162,1993,James Ivory,Best Director,7253,False,The Remains of the Day,1245,"[18, 10749]",7.4,11500000.0,23237911.0,1993-11-05,134.0
