,tmdb_id,imdb_id,film,year,nomination_count,oscar_cat,oscar_win,casts_popularity,crew_popularity,tmdb_vote_average,tmdb_vote_count,director,genre_id_0,genre_id_1,starring_0,starring_1,starring_2,starring_3,producer_0,producer_1,screenplay_0
532,42228,tt0076301,The Late Show,1977,1,Best Original Screenplay,False,19.221,16.129999999999995,5.8,28,Robert Benton,9648,80,Art Carney,Lily Tomlin,Bill Macy,Eugene Roche,Robert Altman,,Robert Benton
533,11,tt0076759,Star Wars,1977,10,Best Original Screenplay,False,159.05499999999986,70.35199999999999,8.2,15363,George Lucas,12,28,Mark Hamill,Harrison Ford,Carrie Fisher,Peter Cushing,Gary Kurtz,Rick McCallum,
534,61280,tt0076843,The Turning Point,1977,11,Best Original Screenplay,False,34.931000000000004,9.344,6.5,32,Herbert Ross,18,10749,Anne Bancroft,Shirley MacLaine,Tom Skerritt,Mikhail Baryshnikov,Herbert Ross,Arthur Laurents,
535,12185,tt0077663,Heaven Can Wait,1978,9,Best Actor,False,55.15100000000002,13.396999999999995,6.5,245,Buck Henry,14,35,Warren Beatty,Julie Christie,James Mason,Jack Warden,Warren Beatty,,Elaine May
536,24153,tt0077280,The Buddy Holly Story,1978,3,Best Actor,False,27.18600000000001,6.367999999999999,7.2,67,Steve Rash,18,10402,Gary Busey,Don Stroud,Charles Martin Smith,Conrad Janis,,,Robert Gittler
537,11778,tt0077416,The Deer Hunter,1978,9,Best Actor,False,78.12399999999992,38.555000000000035,8.0,2541,Michael Cimino,18,10752,Robert De Niro,Christopher Walken,John Cazale,John Savage,Michael Deeley,Michael Cimino,Deric Washburn
538,16241,tt0077269,The Boys from Brazil,1978,3,Best Actor,False,59.66199999999999,17.418,6.7,250,Franklin J. Schaffner,18,9648,Gregory Peck,Laurence Olivier,James Mason,Lilli Palmer,,,Heywood Gould
539,31657,tt0077362,Coming Home,1978,8,Best Actor,True,46.59500000000002,27.53600000000002,7.1,115,Hal Ashby,18,10749,Jane Fonda,Jon Voight,Bruce Dern,Penelope Milford,Jerome Hellman,,Waldo Salt
540,12761,tt0077711,Autumn Sonata,1978,2,Best Actress,False,22.475,19.58,8.0,296,Ingmar Bergman,18,,Ingrid Bergman,Liv Ullmann,Lena Nyman,Halvar Björk,Katinka Faragó,Lew Grade,Ingmar Bergman
541,37672,tt0078199,"Same Time, Next Year",1978,4,Best Actress,False,8.168,7.9819999999999975,6.8,50,Robert Mulligan,35,18,Alan Alda,Ellen Burstyn,Ivan Bonar,Bernie Kuby,Walter Mirisch,Morton Gottlieb,Bernard Slade
542,38731,tt0078444,An Unmarried Woman,1978,3,Best Actress,False,37.44300000000001,10.114999999999998,6.7,39,Paul Mazursky,18,10749,Jill Clayburgh,Alan Bates,Michael Murphy,Cliff Gorman,Paul Mazursky,Anthony Ray,
543,31657,tt0077362,Coming Home,1978,8,Best Actress,True,46.59500000000002,27.53600000000002,7.1,115,Hal Ashby,18,10749,Jane Fonda,Jon Voight,Bruce Dern,Penelope Milford,Jerome Hellman,,Waldo Salt
544,15867,tt0077742,Interiors,1978,5,Best Actress,False,26.66400000000001,23.03200000000001,6.9,233,Woody Allen,18,,Kristin Griffith,Mary Beth Hurt,Richard Jordan,Diane Keaton,Charles H. Joffe,Jack Rollins,
545,31657,tt0077362,Coming Home,1978,8,Best Director,False,46.59500000000002,27.53600000000002,7.1,115,Hal Ashby,18,10749,Jane Fonda,Jon Voight,Bruce Dern,Penelope Milford,Jerome Hellman,,Waldo Salt
546,11778,tt0077416,The Deer Hunter,1978,9,Best Director,True,78.12399999999992,38.555000000000035,8.0,2541,Michael Cimino,18,10752,Robert De Niro,Christopher Walken,John Cazale,John Savage,Michael Deeley,Michael Cimino,Deric Washburn
547,12185,tt0077663,Heaven Can Wait,1978,9,Best Director,False,55.15100000000002,13.396999999999995,6.5,245,Buck Henry,14,35,Warren Beatty,Julie Christie,James Mason,Jack Warden,Warren Beatty,,Elaine May
548,15867,tt0077742,Interiors,1978,5,Best Director,False,26.66400000000001,23.03200000000001,6.9,233,Woody Allen,18,,Kristin Griffith,Mary Beth Hurt,Richard Jordan,Diane Keaton,Charles H. Joffe,Jack Rollins,
549,11327,tt0077928,Midnight Express,1978,6,Best Director,False,38.78100000000001,20.464000000000006,7.6,1098,Alan Parker,18,80,Brad Davis,Irene Miracle,Bo Hopkins,Paolo Bonacelli,Alan Marshall,David Puttnam,Oliver Stone
550,31657,tt0077362,Coming Home,1978,8,Best Picture,False,46.59500000000002,27.53600000000002,7.1,115,Hal Ashby,18,10749,Jane Fonda,Jon Voight,Bruce Dern,Penelope Milford,Jerome Hellman,,Waldo Salt
551,11778,tt0077416,The Deer Hunter,1978,9,Best Picture,True,78.12399999999992,38.555000000000035,8.0,2541,Michael Cimino,18,10752,Robert De Niro,Christopher Walken,John Cazale,John Savage,Michael Deeley,Michael Cimino,Deric Washburn
552,12185,tt0077663,Heaven Can Wait,1978,9,Best Picture,False,55.15100000000002,13.396999999999995,6.5,245,Buck Henry,14,35,Warren Beatty,Julie Christie,James Mason,Jack Warden,Warren Beatty,,Elaine May
553,11327,tt0077928,Midnight Express,1978,6,Best Picture,False,38.78100000000001,20.464000000000006,7.6,1098,Alan Parker,18,80,Brad Davis,Irene Miracle,Bo Hopkins,Paolo Bonacelli,Alan Marshall,David Puttnam,Oliver Stone
554,38731,tt0078444,An Unmarried Woman,1978,3,Best Picture,False,37.44300000000001,10.114999999999998,6.7,39,Paul Mazursky,18,10749,Jill Clayburgh,Alan Bates,Michael Murphy,Cliff Gorman,Paul Mazursky,Anthony Ray,
555,114096,tt0078878,Bloodbrothers,1978,1,Best Adapted Screenplay,False,28.656,13.121999999999998,5.8,11,Robert Mulligan,18,,Richard Gere,Tony Lo Bianco,Paul Sorvino,Lelia Goldoni,Stephen J. Friedman,,
556,26686,tt0077289,California Suite,1978,3,Best Adapted Screenplay,False,46.223000000000006,15.830999999999998,6.1,62,Herbert Ross,35,18,Jane Fonda,Alan Alda,Maggie Smith,Michael Caine,Ray Stark,,
557,12185,tt0077663,Heaven Can Wait,1978,9,Best Adapted Screenplay,False,55.15100000000002,13.396999999999995,6.5,245,Buck Henry,14,35,Warren Beatty,Julie Christie,James Mason,Jack Warden,Warren Beatty,,Elaine May
558,11327,tt0077928,Midnight Express,1978,6,Best Adapted Screenplay,True,38.78100000000001,20.464000000000006,7.6,1098,Alan Parker,18,80,Brad Davis,Irene Miracle,Bo Hopkins,Paolo Bonacelli,Alan Marshall,David Puttnam,Oliver Stone
559,37672,tt0078199,"Same Time, Next Year",1978,4,Best Adapted Screenplay,False,8.168,7.9819999999999975,6.8,50,Robert Mulligan,35,18,Alan Alda,Ellen Burstyn,Ivan Bonar,Bernie Kuby,Walter Mirisch,Morton Gottlieb,Bernard Slade
560,12761,tt0077711,Autumn Sonata,1978,2,Best Original Screenplay,False,22.475,19.58,8.0,296,Ingmar Bergman,18,,Ingrid Bergman,Liv Ullmann,Lena Nyman,Halvar Björk,Katinka Faragó,Lew Grade,Ingmar Bergman
561,31657,tt0077362,Coming Home,1978,8,Best Original Screenplay,True,46.59500000000002,27.53600000000002,7.1,115,Hal Ashby,18,10749,Jane Fonda,Jon Voight,Bruce Dern,Penelope Milford,Jerome Hellman,,Waldo Salt
562,11778,tt0077416,The Deer Hunter,1978,9,Best Original Screenplay,False,78.12399999999992,38.555000000000035,8.0,2541,Michael Cimino,18,10752,Robert De Niro,Christopher Walken,John Cazale,John Savage,Michael Deeley,Michael Cimino,Deric Washburn
563,15867,tt0077742,Interiors,1978,5,Best Original Screenplay,False,26.66400000000001,23.03200000000001,6.9,233,Woody Allen,18,,Kristin Griffith,Mary Beth Hurt,Richard Jordan,Diane Keaton,Charles H. Joffe,Jack Rollins,
564,38731,tt0078444,An Unmarried Woman,1978,3,Best Original Screenplay,False,37.44300000000001,10.114999999999998,6.7,39,Paul Mazursky,18,10749,Jill Clayburgh,Alan Bates,Michael Murphy,Cliff Gorman,Paul Mazursky,Anthony Ray,
565,12102,tt0079417,Kramer vs. Kramer,1979,9,Best Actor,True,32.97200000000001,29.742000000000008,7.6,1490,Robert Benton,18,,Dustin Hoffman,Meryl Streep,Jane Alexander,Justin Henry,Stanley R. Jaffe,,Robert Benton
566,988,tt0078966,The China Syndrome,1979,4,Best Actor,False,67.68900000000001,58.60800000000005,7.2,280,James Bridges,18,53,Jane Fonda,Jack Lemmon,Michael Douglas,Scott Brady,Michael Douglas,,James Bridges
567,17443,tt0078718,...And Justice for All,1979,2,Best Actor,False,53.0,20.545,7.0,299,Norman Jewison,80,18,Al Pacino,Jack Warden,John Forsythe,Lee Strasberg,Norman Jewison,Patrick J. Palmer,
568,16858,tt0078754,All That Jazz,1979,9,Best Actor,False,46.93100000000001,12.856999999999998,7.4,273,Bob Fosse,18,,Roy Scheider,Jessica Lange,Leland Palmer,Ann Reinking,,,
569,10322,tt0078841,Being There,1979,2,Best Actor,False,31.71700000000001,13.141999999999998,7.7,615,Hal Ashby,35,18,Peter Sellers,Shirley MacLaine,Melvyn Douglas,Jack Warden,Charles Mulvehill,Andrew Braunsberg,Robert C. Jones
570,54663,tt0079948,Starting Over,1979,2,Best Actress,False,63.90800000000002,33.35100000000002,6.6,24,Alan J. Pakula,35,10749,Burt Reynolds,Candice Bergen,Jill Clayburgh,Charles Durning,James L. Brooks,Alan J. Pakula,
571,40842,tt0079638,Norma Rae,1979,4,Best Actress,True,31.57300000000001,9.935999999999998,7.2,97,Martin Ritt,18,,Sally Field,Beau Bridges,Ron Leibman,Pat Hingle,Alexandra Rose,Tamara Asseyev,Irving Ravetch
572,988,tt0078966,The China Syndrome,1979,4,Best Actress,False,67.68900000000001,58.60800000000005,7.2,280,James Bridges,18,53,Jane Fonda,Jack Lemmon,Michael Douglas,Scott Brady,Michael Douglas,,James Bridges
573,42168,tt0078952,Chapter Two,1979,1,Best Actress,False,20.624000000000002,6.073999999999999,6.6,9,Robert Moore,10749,18,James Caan,Marsha Mason,Joseph Bologna,Valerie Harper,,,Neil Simon
574,16323,tt0079826,The Rose,1979,4,Best Actress,False,29.433000000000003,19.011000000000006,6.8,71,Mark Rydell,18,10402,Bette Midler,Alan Bates,Frederic Forrest,Harry Dean Stanton,Aaron Russo,Marvin Worth,Bo Goldman
575,16858,tt0078754,All That Jazz,1979,9,Best Director,False,46.93100000000001,12.856999999999998,7.4,273,Bob Fosse,18,,Roy Scheider,Jessica Lange,Leland Palmer,Ann Reinking,,,
576,28,tt0078788,Apocalypse Now,1979,8,Best Director,False,98.91599999999997,66.13199999999998,8.3,5692,Francis Ford Coppola,18,10752,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Francis Ford Coppola,,
577,20283,tt0078902,Breaking Away,1979,5,Best Director,False,33.985,19.376000000000005,7.3,169,Peter Yates,18,35,Dennis Quaid,Daniel Stern,Jackie Earle Haley,Dennis Christopher,Peter Yates,,Steve Tesich
578,12102,tt0079417,Kramer vs. Kramer,1979,9,Best Director,True,32.97200000000001,29.742000000000008,7.6,1490,Robert Benton,18,,Dustin Hoffman,Meryl Streep,Jane Alexander,Justin Henry,Stanley R. Jaffe,,Robert Benton
579,4484,tt0077288,La Cage aux Folles,1979,3,Best Director,False,12.079,13.050999999999998,6.8,252,Édouard Molinaro,35,,Ugo Tognazzi,Michel Serrault,Claire Maurier,Michel Galabru,Marcello Danon,,Jean Poiret
580,16858,tt0078754,All That Jazz,1979,9,Best Picture,False,46.93100000000001,12.856999999999998,7.4,273,Bob Fosse,18,,Roy Scheider,Jessica Lange,Leland Palmer,Ann Reinking,,,
581,28,tt0078788,Apocalypse Now,1979,8,Best Picture,False,98.91599999999997,66.13199999999998,8.3,5692,Francis Ford Coppola,18,10752,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Francis Ford Coppola,,
582,20283,tt0078902,Breaking Away,1979,5,Best Picture,False,33.985,19.376000000000005,7.3,169,Peter Yates,18,35,Dennis Quaid,Daniel Stern,Jackie Earle Haley,Dennis Christopher,Peter Yates,,Steve Tesich
583,12102,tt0079417,Kramer vs. Kramer,1979,9,Best Picture,True,32.97200000000001,29.742000000000008,7.6,1490,Robert Benton,18,,Dustin Hoffman,Meryl Streep,Jane Alexander,Justin Henry,Stanley R. Jaffe,,Robert Benton
584,40842,tt0079638,Norma Rae,1979,4,Best Picture,False,31.57300000000001,9.935999999999998,7.2,97,Martin Ritt,18,,Sally Field,Beau Bridges,Ron Leibman,Pat Hingle,Alexandra Rose,Tamara Asseyev,Irving Ravetch
585,28,tt0078788,Apocalypse Now,1979,8,Best Adapted Screenplay,False,98.91599999999997,66.13199999999998,8.3,5692,Francis Ford Coppola,18,10752,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Francis Ford Coppola,,
586,12102,tt0079417,Kramer vs. Kramer,1979,9,Best Adapted Screenplay,True,32.97200000000001,29.742000000000008,7.6,1490,Robert Benton,18,,Dustin Hoffman,Meryl Streep,Jane Alexander,Justin Henry,Stanley R. Jaffe,,Robert Benton
587,4484,tt0077288,La Cage aux Folles,1979,3,Best Adapted Screenplay,False,12.079,13.050999999999998,6.8,252,Édouard Molinaro,35,,Ugo Tognazzi,Michel Serrault,Claire Maurier,Michel Galabru,Marcello Danon,,Jean Poiret
588,20813,tt0079477,A Little Romance,1979,2,Best Adapted Screenplay,False,44.37000000000001,9.101,6.9,41,George Roy Hill,35,18,Laurence Olivier,Diane Lane,Thelonious Bernard,Arthur Hill,Robert Crawford Jr.,Yves Rousset-Rouard,Allan Burns
589,40842,tt0079638,Norma Rae,1979,4,Best Adapted Screenplay,False,31.57300000000001,9.935999999999998,7.2,97,Martin Ritt,18,,Sally Field,Beau Bridges,Ron Leibman,Pat Hingle,Alexandra Rose,Tamara Asseyev,Irving Ravetch
590,16858,tt0078754,All That Jazz,1979,9,Best Original Screenplay,False,46.93100000000001,12.856999999999998,7.4,273,Bob Fosse,18,,Roy Scheider,Jessica Lange,Leland Palmer,Ann Reinking,,,
591,17443,tt0078718,...And Justice for All,1979,2,Best Original Screenplay,False,53.0,20.545,7.0,299,Norman Jewison,80,18,Al Pacino,Jack Warden,John Forsythe,Lee Strasberg,Norman Jewison,Patrick J. Palmer,
592,20283,tt0078902,Breaking Away,1979,5,Best Original Screenplay,True,33.985,19.376000000000005,7.3,169,Peter Yates,18,35,Dennis Quaid,Daniel Stern,Jackie Earle Haley,Dennis Christopher,Peter Yates,,Steve Tesich
593,988,tt0078966,The China Syndrome,1979,4,Best Original Screenplay,False,67.68900000000001,58.60800000000005,7.2,280,James Bridges,18,53,Jane Fonda,Jack Lemmon,Michael Douglas,Scott Brady,Michael Douglas,,James Bridges
594,696,tt0079522,Manhattan,1979,2,Best Original Screenplay,False,54.44000000000001,17.761000000000006,7.8,1697,Woody Allen,35,18,Woody Allen,Diane Keaton,Michael Murphy,Mariel Hemingway,Charles H. Joffe,,Woody Allen
595,1578,tt0081398,Raging Bull,1980,8,Best Actor,True,88.45299999999992,63.93400000000005,8.0,2887,Martin Scorsese,18,36,Robert De Niro,Joe Pesci,Cathy Moriarty,Frank Vincent,Irwin Winkler,Robert Chartoff,Paul Schrader
596,21887,tt0079239,The Great Santini,1980,2,Best Actor,False,30.309,6.259999999999999,6.8,40,Lewis John Carlino,18,,Robert Duvall,Blythe Danner,Michael O'Keefe,Lisa Jane Persky,Charles A. Pratt,,Lewis John Carlino
597,1955,tt0080678,The Elephant Man,1980,8,Best Actor,False,103.43699999999984,41.250000000000036,8.1,2258,David Lynch,18,36,Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,Jonathan Sanger,,David Lynch
598,130917,tt0081656,Tribute,1980,1,Best Actor,False,33.84900000000001,7.855999999999997,6.6,5,Bob Clark,18,,Jack Lemmon,Robby Benson,Lee Remick,Colleen Dewhurst,Joel B. Michaels,Garth H. Drabinsky,Bernard Slade
599,42160,tt0081568,The Stunt Man,1980,3,Best Actor,False,40.643000000000036,21.171999999999997,6.9,79,Richard Rush,28,35,Peter O'Toole,Steve Railsback,Barbara Hershey,Allen Garfield,Richard Rush,,Lawrence B. Marcus
600,98864,tt0081414,Resurrection,1980,2,Best Actress,False,30.81900000000001,14.449999999999998,6.8,22,Daniel Petrie,18,14,Ellen Burstyn,Sam Shepard,Richard Farnsworth,Roberts Blossom,Renée Missel,Howard Rosenman,
601,10765,tt0081375,Private Benjamin,1980,3,Best Actress,False,31.27200000000001,19.076,6.0,251,Howard Zieff,35,,Goldie Hawn,Eileen Brennan,Armand Assante,Robert Webber,Nancy Meyers,Harvey Miller,Nancy Meyers
602,16619,tt0081283,Ordinary People,1980,6,Best Actress,False,47.346000000000004,24.55400000000001,7.6,383,Robert Redford,18,,Donald Sutherland,Mary Tyler Moore,Judd Hirsch,Timothy Hutton,Ronald L. Schwary,,Alvin Sargent
603,10889,tt0080798,Gloria,1980,1,Best Actress,False,23.186,11.546,6.9,115,John Cassavetes,18,53,Gena Rowlands,John Adames,Julie Carmen,Buck Henry,Sam Shaw,,John Cassavetes
604,16769,tt0080549,Coal Miner's Daughter,1980,7,Best Actress,True,35.295000000000016,15.235,7.2,161,Michael Apted,18,10402,Sissy Spacek,Tommy Lee Jones,Levon Helm,Beverly D'Angelo,Bernard Schwartz,,
605,1955,tt0080678,The Elephant Man,1980,8,Best Director,False,103.43699999999984,41.250000000000036,8.1,2258,David Lynch,18,36,Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,Jonathan Sanger,,David Lynch
606,16619,tt0081283,Ordinary People,1980,6,Best Director,True,47.346000000000004,24.55400000000001,7.6,383,Robert Redford,18,,Donald Sutherland,Mary Tyler Moore,Judd Hirsch,Timothy Hutton,Ronald L. Schwary,,Alvin Sargent
607,1578,tt0081398,Raging Bull,1980,8,Best Director,False,88.45299999999992,63.93400000000005,8.0,2887,Martin Scorsese,18,36,Robert De Niro,Joe Pesci,Cathy Moriarty,Frank Vincent,Irwin Winkler,Robert Chartoff,Paul Schrader
608,42160,tt0081568,The Stunt Man,1980,3,Best Director,False,40.643000000000036,21.171999999999997,6.9,79,Richard Rush,28,35,Peter O'Toole,Steve Railsback,Barbara Hershey,Allen Garfield,Richard Rush,,Lawrence B. Marcus
609,11121,tt0080009,Tess,1980,6,Best Director,False,38.939000000000014,15.665999999999995,6.9,202,Roman Polanski,18,10749,Nastassja Kinski,Peter Firth,Leigh Lawson,John Collin,Claude Berri,,Gérard Brach
610,16769,tt0080549,Coal Miner's Daughter,1980,7,Best Picture,False,35.295000000000016,15.235,7.2,161,Michael Apted,18,10402,Sissy Spacek,Tommy Lee Jones,Levon Helm,Beverly D'Angelo,Bernard Schwartz,,
611,1955,tt0080678,The Elephant Man,1980,8,Best Picture,False,103.43699999999984,41.250000000000036,8.1,2258,David Lynch,18,36,Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,Jonathan Sanger,,David Lynch
612,16619,tt0081283,Ordinary People,1980,6,Best Picture,True,47.346000000000004,24.55400000000001,7.6,383,Robert Redford,18,,Donald Sutherland,Mary Tyler Moore,Judd Hirsch,Timothy Hutton,Ronald L. Schwary,,Alvin Sargent
613,1578,tt0081398,Raging Bull,1980,8,Best Picture,False,88.45299999999992,63.93400000000005,8.0,2887,Martin Scorsese,18,36,Robert De Niro,Joe Pesci,Cathy Moriarty,Frank Vincent,Irwin Winkler,Robert Chartoff,Paul Schrader
614,11121,tt0080009,Tess,1980,6,Best Picture,False,38.939000000000014,15.665999999999995,6.9,202,Roman Polanski,18,10749,Nastassja Kinski,Peter Firth,Leigh Lawson,John Collin,Claude Berri,,Gérard Brach
615,13783,tt0080310,Breaker Morant,1980,1,Best Adapted Screenplay,False,39.34300000000003,30.280000000000022,7.2,75,Bruce Beresford,18,36,Edward Woodward,Jack Thompson,John Waters,Bryan Brown,Matt Carroll,,Bruce Beresford
616,16769,tt0080549,Coal Miner's Daughter,1980,7,Best Adapted Screenplay,False,35.295000000000016,15.235,7.2,161,Michael Apted,18,10402,Sissy Spacek,Tommy Lee Jones,Levon Helm,Beverly D'Angelo,Bernard Schwartz,,
617,1955,tt0080678,The Elephant Man,1980,8,Best Adapted Screenplay,False,103.43699999999984,41.250000000000036,8.1,2258,David Lynch,18,36,Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,Jonathan Sanger,,David Lynch
618,16619,tt0081283,Ordinary People,1980,6,Best Adapted Screenplay,True,47.346000000000004,24.55400000000001,7.6,383,Robert Redford,18,,Donald Sutherland,Mary Tyler Moore,Judd Hirsch,Timothy Hutton,Ronald L. Schwary,,Alvin Sargent
619,42160,tt0081568,The Stunt Man,1980,3,Best Adapted Screenplay,False,40.643000000000036,21.171999999999997,6.9,79,Richard Rush,28,35,Peter O'Toole,Steve Railsback,Barbara Hershey,Allen Garfield,Richard Rush,,Lawrence B. Marcus
620,1623,tt0080474,Brubaker,1980,1,Best Original Screenplay,False,110.05099999999996,12.685999999999995,7.1,297,Stuart Rosenberg,80,18,Robert Redford,Yaphet Kotto,Jane Alexander,Murray Hamilton,Ron Silverman,,W.D. Richter
621,3537,tt0080716,Fame,1980,6,Best Original Screenplay,False,34.19100000000001,9.900999999999998,6.5,292,Alan Parker,18,10402,Irene Cara,Barry Miller,Maureen Teefy,Paul McCrane,Alan Marshall,David De Silva,Christopher Gore
622,38772,tt0081150,Melvin and Howard,1980,3,Best Original Screenplay,True,36.95099999999999,10.868999999999998,6.6,33,Jonathan Demme,35,18,Jason Robards,Paul Le Mat,Elizabeth Cheshire,Mary Steenburgen,Art Linson,Don Phillips,
623,39543,tt0081176,Mon Oncle D'Amerique,1980,1,Best Original Screenplay,False,46.21200000000003,6.507999999999999,6.9,93,Alain Resnais,35,18,Gérard Depardieu,Nicole Garcia,Roger Pierre,Nelly Borgeaud,,,
624,10765,tt0081375,Private Benjamin,1980,3,Best Original Screenplay,False,31.27200000000001,19.076,6.0,251,Howard Zieff,35,,Goldie Hawn,Eileen Brennan,Armand Assante,Robert Webber,Nancy Meyers,Harvey Miller,Nancy Meyers
625,18254,tt0082979,Reds,1981,12,Best Actor,False,114.4119999999998,58.66400000000005,7.1,205,Warren Beatty,18,36,Warren Beatty,Diane Keaton,Edward Herrmann,Jerzy Kosiński,Warren Beatty,,Warren Beatty
626,11816,tt0082846,On Golden Pond,1981,10,Best Actor,True,18.593,45.03800000000004,7.3,285,Mark Rydell,18,,Katharine Hepburn,Henry Fonda,Jane Fonda,Doug McKeon,Bruce Gilbert,,Ernest Thompson
627,23954,tt0080388,Atlantic City,1981,5,Best Actor,False,41.98400000000001,19.282000000000007,6.9,152,Louis Malle,80,18,Burt Lancaster,Susan Sarandon,Kate Reid,Michel Piccoli,John Kemeny,,
