,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
708,False,/6s7S636QIXPdspX9e1fBK4BdWy5.jpg,[],602063,ja,るろうに剣心 最終章 The Final,"The wandering swordsman will return for his final battle. Warner Brothers Japan announced that a two-part ""Final Chapter"" from the live-action film adaptation project based on Nobuhiro Watsuki's action jidaigeki manga series.",11.806,/4qHwY6nrTGvEuWinK3ogykFA6W4.jpg,2021-04-23,Rurouni Kenshin: The Final,False,0.0,0
709,False,/rLLfec1lchEZISUmq92K1XDo1dN.jpg,"[28, 12, 18, 36]",543025,en,The Great Alaskan Race,"In 1925, a group of brave mushers travel 700 miles to save the small children of Nome, Alaska from a deadly epidemic.",10.847,/hCbNo2OE4wy5ZNl7b2RO2UAPxSP.jpg,2019-02-27,The Great Alaskan Race,False,6.1,21
710,False,/hfFMw0JatEetHFWe2nSSv0vHWto.jpg,"[27, 53]",746817,en,The Call,"In the fall of 1987, a group of small-town friends must survive the night in the home of a sinister couple after a tragic accident occurs. Needing only to make a single phone call, the request seems horribly ordinary until they realize that this call could change their life…or end it.",16.87,/iKmykghTmvQj6zum79TsdUL5mPF.jpg,2020-10-02,The Call,False,5.5,44
711,False,/tq5Dq9IvXlag9iOdqoMWDx9cw7z.jpg,"[18, 10752, 53]",467952,en,The Catcher Was a Spy,Former major league baseball player Moe Berg lives a double life working for the Office of Strategic Services in World War II Europe.,17.109,/eF6LubTEp1KI6NXUP2o5G4g9AOP.jpg,2018-06-22,The Catcher Was a Spy,False,6.2,167
712,False,,[99],805163,es,Moacir y yo,"Moacir has died, but he’s able to live in images and in Tomás Lipgot’s heart. The director cannot abandon his unforgettable character yet, and so he embarks on a farewell that is also some sort of personal journal made with all the warmth and care in the world.",20.451,/pqacA2ihPCCO1xZzu74OQXWAw6j.jpg,2021-03-23,Moacir y yo,False,0.0,0
713,False,/7xiYjuoa5cAjkbJrF7fpfKKYqcf.jpg,"[28, 12, 10752, 18]",554022,nl,Torpedo,"World War II: Resistance fighters accept a suicide mission to deliver a stolen Nazi submarine carrying atomic uranium. Hunted by Hitler’s army, the crew must outwit the German Navy to bring the cargo safely to America.",16.173,/wHuhFcsii1GkKPHVC1wpdvJ9Djs.jpg,2019-10-23,Torpedo: U-235,False,6.7,90
714,False,/t58wkvQwVdfhbkdDFTkoJL7lMA6.jpg,"[18, 10751, 16, 12, 10402]",4978,en,An American Tail,"A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home.",14.437,/rFTM6boGtKVSMGA3WKjWVesCZa.jpg,1986-11-21,An American Tail,False,6.7,963
715,False,/nvZuBYHUGbrFl3LmDnmbRgrQ8xa.jpg,"[18, 35]",560391,en,Downhill,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",15.678,/ruLqLb2bfWKykckxVlVZayuBOgW.jpg,2020-02-06,Downhill,False,5.5,162
716,False,/qt29tMss9OVc1PYbIYSuaQ2bBum.jpg,"[10749, 18, 10770]",661331,en,A Valentine's Match,"Fired from her job as a reality TV host, Natalie returns home for Valentine's Day, only to find herself running the town festival's auction with her ex-fiancé thanks to two scheming mothers.",11.406,/oFt5aETu3TnANmS7N6zmZgJL8hh.jpg,2020-02-01,A Valentine's Match,False,7.8,31
717,False,/s3nENHOH2xEbkBpH5yw0Fa0lgDA.jpg,"[18, 10751]",520318,en,Fatima,"In 1917, outside the parish of Fátima, Portugal, a 10-year-old girl and her two younger cousins witness multiple visitations of the Virgin Mary, who tells them that only prayer and suffering will bring an end to World War I.  As secularist government officials and Church leaders try to force the children to recant their story, word of the sighting spreads across the country, inspiring religious pilgrims to flock to the site in hopes of witnessing a miracle..",15.346,/mKp5RBvc1HVC3wvTLLHJ334HHnk.jpg,2020-08-13,Fatima,False,7.4,36
718,False,/6K74rGGGjKGrblGTa7S9yRcUtnF.jpg,"[80, 18, 53]",586863,fr,Les Misérables,"Inspired by the 2005 riots in Paris, Stéphane, a recent transplant to the impoverished suburb of Montfermeil, joins the local anti-crime squad. Working alongside his unscrupulous colleagues Chris and Gwada, Stéphane struggles to maintain order amidst the mounting tensions between local gangs. When an arrest turns unexpectedly violent, the three officers must reckon with the aftermath and keep the neighborhood from spiraling out of control.",14.366,/pUc2ZaIxvPHROjT0Trd6tpSnTme.jpg,2019-11-14,Les Misérables,False,7.7,991
719,False,/fJI5Cqok6ItnLfccuzHtXk5QQg2.jpg,"[878, 35, 27]",670428,en,Psycho Goreman,"Siblings Mimi and Luke unwittingly resurrect an ancient alien overlord. Using a magical amulet, they force the monster to obey their childish whims, and accidentally attract a rogues’ gallery of intergalactic assassins to small-town suburbia.",14.34,/foQnDv051kQ7satMQkbkPsUxzkD.jpg,2021-01-22,Psycho Goreman,False,6.2,80
720,False,/aO5ILS7qnqtFIprbJ40zla0jhpu.jpg,"[28, 53, 12, 18]",741067,en,Welcome to Sudden Death,"Jesse Freeman is a former special forces officer and explosives expert now working a regular job as a security guard in a state-of-the-art basketball arena. Trouble erupts when a tech-savvy cadre of terrorists kidnap the team's owner and Jesse's daughter during opening night. Facing a ticking clock and impossible odds, it's up to Jesse to not only save them but also a full house of fans in this highly charged action thriller.",18.032,/elZ6JCzSEvFOq4gNjNeZsnRFsvj.jpg,2020-09-29,Welcome to Sudden Death,False,6.3,207
721,False,/3HmLKhahTxX2ALTWlagr92pZrU7.jpg,[18],462,en,Erin Brockovich,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",17.675,/xbMEHLu36LyptPD29FxVTndpYZ1.jpg,2000-03-17,Erin Brockovich,False,7.4,2117
722,False,,[27],789413,en,Bram Stoker's Van Helsing,"England, 1897. Abraham Van Helsing receives a letter from his former student Dr John Seward requesting his urgent assistance in the northern town of Whitby, where his fiancée Lucy is showing all the signs of vampirism. Van Helsing follows the bloody trail to the coffin of Count Dracula himself. Van Helsing is a fresh take on the legend of Dracula through the eyes of his greatest enemy.",13.822,/lO5m60w5C6xLdg4hA7ecDRjSvO6.jpg,2021-03-29,Bram Stoker's Van Helsing,False,0.0,0
723,False,,"[18, 27]",783340,en,Quarantine Comic,"Stressed, a young standup comedian searches for his break amidst a global pandemic. Confined to his cramped apartment, he practices his craft while anxieties rise.",14.527,/62vM2uiCDQmYeEVOsRWlJuxxKqC.jpg,2021-03-26,Quarantine Comic,False,0.0,0
724,False,,[99],742253,en,Super Frenchie,"From humble beginnings to becoming the top athlete in his field, extreme athlete Matthias Giraud weighs his passion for skiing and BASE jumping against the grounding effects of raising a young family.",14.769,/eifalnTWwOl4yf2kUGtZBOEbvFM.jpg,2021-03-26,Super Frenchie,False,0.0,0
725,False,/7RRM1V4JwDO4TR9FX6jRXpFJXq7.jpg,"[16, 35, 10751, 12]",639721,en,The Addams Family 2,"The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters. Sequel to the 2019 animated film, 'The Addams Family'.",12.018,/xMxbC1aWlufCpkhY2WUsI4VH72i.jpg,2021-10-01,The Addams Family 2,False,0.0,0
726,False,/jqUlauZb15RdpsBEeLALEq1eWaX.jpg,[],804973,en,A Day in a Life,"Paris. Gabrielle and Enzo, two teenagers from the same gang, meet in front of the school. Cigarettes, the affirmation of sexual desire and the discovery of new drugs punctuate their day. Each one, in his own way, celebrates or laments childhood that is slipping away.",10.767,/fFIASVXj9BkhQAo7vfiOk9hveCR.jpg,2021-03-20,A Day in a Life,False,8.0,1
727,False,/gFxWT2oNiS2BixbYUzXQndvLApZ.jpg,"[80, 53]",661020,en,Adverse,"In order to save his sister, a ride-share driver must infiltrate a dangerous crime syndicate.",12.834,/wuBdMVXd5mUuNymzt2bUJrdxhBY.jpg,2020-02-28,Adverse,False,5.5,4
728,False,/nxIqVM8Kqp6Ej21WiOncTwKzoG1.jpg,"[35, 878, 10749]",521007,en,Superintelligence,"When an all-powerful Superintelligence chooses to study the most average person on Earth, Carol Peters, the fate of the world hangs in the balance. As the A.I. decides to enslave, save or destroy humanity, it’s up to Carol to prove that people are worth saving.",16.369,/podzoGfamoxObotrMMoH2WIc8nj.jpg,2020-12-11,Superintelligence,False,6.0,59
729,False,/mZgbq4Zpxz7ozWXl4asj6vNdlIi.jpg,"[35, 10751, 14]",454433,en,Magic Camp,"Andy, at the urging of his former mentor and Magic Camp owner Roy Preston, returns to the camp of his youth hoping to reignite his career. Instead, he finds inspiration in his ragtag bunch of rookie magicians.",14.496,/kMLuNzGnJWvfbpUdVd5pwO7G3Fk.jpg,2020-08-14,Magic Camp,False,7.1,137
730,False,/o1SRICUk6gTFrppdMLzJqi9TtDK.jpg,[27],587130,en,The Reckoning,"In the aftermath of the Great Plague and amidst the subsequent witch-hunts against women, a young widow grapples with the tragic death of her husband in a society completely consumed by fear and death. Because she rejects the advances of her landlord, she is falsely accused of being a witch and thrown in jail for a crime she didn’t commit. She must endure physical persecution at the hands of England’s most ruthless witch-hunter and face her own inner demons as the devil himself starts to work his way into her mind.",10.798,/3jdBOApDt1DXlJtdzUtp76DhmmP.jpg,2021-02-05,The Reckoning,False,5.0,16
731,False,/sjQepwkDKxle9sIhGuDX6A9MdcW.jpg,"[35, 27]",604578,en,Spontaneous,"When students in their high school begin inexplicably exploding (literally), seniors Mara and Dylan struggle to survive in a world where each moment may be their last.",16.759,/tewRFdur9P7P5yk9FQJPwSTR55t.jpg,2020-10-06,Spontaneous,False,7.4,154
732,False,/nevoXwmnvu4m7qepdz60yATNVhS.jpg,"[18, 14, 10749]",510631,fr,Jumbo,"Jeanne, a shy young woman, works as a night guard at an amusement park and has a close relationship with her mother. While no man can compete with this opposed duo, Jeanne begins to develop strange romantic feelings for Jumbo, the latest attraction at the theme park...",13.968,/dTrDxlTrqojxyNt82BbTSbJHhWU.jpg,2020-07-01,Jumbo,False,5.7,25
733,False,/bJoCcJfvnNteviyz8oJzGhNfRxX.jpg,"[10749, 10770]",661334,en,The Secret Ingredient,"Small-town baker, Kelly, gets a big surprise when she is invited to compete on a Valentine's Day baking show in New York City - and an even bigger surprise when she runs into her ex-fiance.",10.173,/loyO1ZVWGQeqSfBGJBsjdYnPvD8.jpg,2020-02-15,The Secret Ingredient,False,7.0,16
734,False,/dgOF7oQLVO2Ml6Be4zlaWHalepD.jpg,"[80, 18]",524659,en,Crown Vic,"One memorable night in the life of veteran patrol officer Ray Mandel and his trainee, ambitious rookie cop Nick Holland in the LAPD's Olympic Division. With two cop killers on the loose and hunting for more targets, Mandel and Holland must contend with a city about to boil over, as well as Jack VanZandt, an unhinged rogue cop out for payback running wild in their patrol zone.",13.72,/aUFuuUMd4nMbt3pdzulnFRxbY6e.jpg,2019-11-01,Crown Vic,False,6.0,78
735,False,/kfRT9yXgIM37ZgdEg2gN1ONJ2Pm.jpg,"[27, 53]",670426,en,Lucky,"May, a self help author with all the answers, suddenly finds herself stalked by a masked man who mysteriously reappears every night. Even when she kills him. May struggles to get help from the people around her as she fights to stay alive. Is this paranoia, or is she doomed to accept her new reality?",13.281,/4cOWAuejsbqbzQ1AVb46mtglHOR.jpg,2020-08-23,Lucky,False,5.1,10
736,False,,[99],804446,es,Gualeguaychú: El país del carnaval,"Since they were children, every summer they used to participate together in the traditional carnivals of their hometown. This magical celebration, transform men of the community into dionysiac figures with makeup, coloured costumes, glitter and feathers. Alcohol, friendship and parties out of control become the limelight. Boundaries get blurred with the heat of the sun at the edge of the imposing Paraná River.",9.939,/zCkI4M1DlPBt27p928Ifs1oFoGb.jpg,2021-03-20,The Carnival,False,5.0,1
737,False,,"[35, 9648, 10402]",802249,en,It's Gone... a whodunnit?,Three friends wake up from an insane party to discover that something very special to them... has gone missing.,9.759,/4IuowCXfxSpAKNZwyfFIWaNYv2a.jpg,2021-03-20,It's Gone... a whodunnit?,False,0.0,0
738,False,,"[36, 18]",791981,ja,エアガール,"Komari Sano's parents ran a small Tokyo factory that manufactured aircraft parts. With her parents' influence, Komari Sano dreamed of becoming a pilot. During World War II, her older brother died as a kamikaze pilot and her parents died during the bombing of Tokyo. Komari Sano became an orphan and lived with her aunt. Her aunt ran a ryotei (high end traditional restaurant).  After the war, all aerial activities were initially banned in Japan. After long negotiations with the Supreme Commander of the Allied Powers, Sizuo Matsuki, who is the security chief of Civil Aviation Bureau, finally launched Japan's civil aviation. Komari Sano applies for the position of a cabin attendant.",9.008,/oKBvbf3CRZyN5qSDZE6DoKvnCl0.jpg,2021-03-20,Air Girl,False,0.0,0
739,False,/dMdiYSFd9sV42e4yD1y3C0R4qqE.jpg,"[18, 36]",20539,en,The Crucible,"Based upon the play ""The Crucible"" by Arthur Miller (who wrote the screen adaptation), the Salem witch trials in 1692 plunge the Massachusetts Bay colony into chaos.",15.884,/zv69Rev43me5gQ68x7fk1mQzhHn.jpg,1996-11-27,The Crucible,False,6.6,348
740,False,/76ihiZey1fDH8It9xbwBwxkPlAF.jpg,"[35, 9648, 99]",619325,es,La estrella roja,"The investigation about an alleged international spy after the Nazi refugees in Argentina gives way to a plot that expands, becomes delirious and branches off. A mockumentary that has, at its center, an elusive woman whose trail can be traced in the most emphatic convulsions of the 20th century.",9.517,/cwwOCZJLahNGn8PgeYgGhqBSrzr.jpg,2021-03-20,La estrella roja,False,0.0,0
741,False,/rlpH7Npia3MC0WDzwpkNFCSfGwJ.jpg,[18],537681,en,Giant Little Ones,"Two popular teen boys, best friends since childhood, discover their lives, families, and girlfriends dramatically upended after an unexpected incident occurs on the night of a 17th birthday party.",14.153,/j4U3nFK1JcvfCm9SyBta2g0eTwU.jpg,2019-03-15,Giant Little Ones,False,7.4,141
742,False,/xXRNJY0egQ8EYxyz2N5j446dE1c.jpg,[18],796595,en,Sometime Other Than Now,"Sam, who after his motorcycle is damaged in an apparent crash into the ocean, becomes stranded in a small New England town, finds refuge at a run-down motel managed by Kate, a similarly burnt-out, lost soul. The mystery around Sam's presence in town unravels when it's discovered that his estranged daughter Audrey lives there - the daughter he hasn't seen her in 25 years. As he tries to bridge the gap between the little girl he left long ago and the woman who grew up without her father, Sam learns he was never cut-out to be emotionally connected to anyone - unless he falls in love with another soul just as lonesome.",12.647,/992dYc9ols9g7SA83dl8tlLhHei.jpg,2021-03-03,Sometime Other Than Now,False,5.0,3
