,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,no_oscar_nominations,oscar_win,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count
1243,120,tt0120737,2001,2002,The Lord of the Rings: The Fellowship of the Ring,Best Picture,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",13,False,"[12, 14, 28]","['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen']",258.7529999999997,Peter Jackson,"['Barrie M. Osborne', 'Peter Jackson', 'Fran Walsh', 'Tim Sanders']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']",138.55799999999968,93000000,871368364,179,8.3,18887
1244,824,tt0203009,2001,2002,Moulin Rouge,Best Picture,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",8,False,"[18, 10749, 10402]","['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent']",160.22899999999947,Baz Luhrmann,"['Steve E. Andrews', 'Baz Luhrmann', 'Catherine Martin', 'Martin Brown', 'Fred Baron', 'Catherine Knapman']","['Baz Luhrmann', 'Craig Pearce']",22.626000000000012,52500000,179213434,127,7.6,3451
1245,453,tt0268978,2001,2002,A Beautiful Mind,Best Adapted Screenplay,Written by Akiva Goldsman,8,True,"[18, 10749]","['Russell Crowe', 'Jennifer Connelly', 'Ed Harris', 'Paul Bettany']",108.04499999999989,Ron Howard,"['Brian Grazer', 'Ron Howard', 'Maureen Peyrot', 'Kathleen McGill']","['Akiva Goldsman', 'Sylvia Nasar']",121.32799999999973,60000000,313542341,135,7.8,7543
1246,1548,tt0162346,2001,2002,Ghost World,Best Adapted Screenplay,Written by Daniel Clowes & Terry Zwigoff,1,False,"[35, 18]","['Thora Birch', 'Scarlett Johansson', 'Steve Buscemi', 'Brad Renfro']",160.22199999999984,Terry Zwigoff,"['John Malkovich', 'Lianne Halfon', 'Russell Smith']","['Terry Zwigoff', 'Daniel Clowes']",39.70700000000003,7000000,0,111,7.2,952
1247,1999,tt0247425,2001,2002,In the Bedroom,Best Adapted Screenplay,Screenplay by Rob Festinger and Todd Field,5,False,"[18, 53]","['Tom Wilkinson', 'Sissy Spacek', 'Nick Stahl', 'Marisa Tomei']",40.721,Todd Field,"['Ross Katz', 'Todd Field', 'Graham Leader']","['Todd Field', 'Robert Festinger']",13.387999999999998,1700000,0,130,6.9,209
1248,120,tt0120737,2001,2002,The Lord of the Rings: The Fellowship of the Ring,Best Adapted Screenplay,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",13,False,"[12, 14, 28]","['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen']",258.7529999999997,Peter Jackson,"['Barrie M. Osborne', 'Peter Jackson', 'Fran Walsh', 'Tim Sanders']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']",138.55799999999968,93000000,871368364,179,8.3,18887
1249,808,tt0126029,2001,2002,Shrek,Best Adapted Screenplay,Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,2,False,"[16, 35, 14, 12]","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow']",114.142,Vicky Jenson,"['Jeffrey Katzenberg', 'Aron Warner', 'John H. Williams']",[],266.0659999999993,60000000,484409218,90,7.6,12145
1250,194,tt0211915,2001,2002,Amélie,Best Original Screenplay,Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,5,False,"[35, 10749]","['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Lorella Cravotta']",78.88299999999994,Jean-Pierre Jeunet,"['Claudie Ossard', 'Arne Meerkamp van Embden']",[],78.79899999999996,10000000,173921954,122,7.9,8617
1251,5279,tt0280707,2001,2002,Gosford Park,Best Original Screenplay,Written by Julian Fellowes,7,True,"[18, 9648, 53]","['Maggie Smith', 'Michael Gambon', 'Kristin Scott Thomas', 'Camilla Rutherford']",139.05299999999994,Robert Altman,"['Robert Altman', 'David Levy', 'Julian Fellowes', 'Bob Balaban', 'Joshua Astrachan', 'Jane Frazer']",['Julian Fellowes'],38.837,19800000,87754044,131,6.9,706
1252,77,tt0209144,2001,2002,Memento,Best Original Screenplay,Screenplay by Christopher Nolan; Story by Jonathan Nolan,2,False,"[9648, 53]","['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano', 'Mark Boone Junior']",46.699000000000005,Christopher Nolan,"['Jennifer Todd', 'Suzanne Todd']",['Christopher Nolan'],39.68900000000002,9000000,39723096,113,8.2,10849
1253,1365,tt0285742,2001,2002,Monster's Ball,Best Original Screenplay,Written by Milo Addica & Will Rokos,2,False,"[18, 10749]","['Billy Bob Thornton', 'Halle Berry', 'Heath Ledger', 'Sean Combs']",41.23500000000002,Marc Forster,['Lee Daniels'],"['Milo Addica', 'Will Rokos']",20.204,4000000,44909486,113,6.7,628
1254,9428,tt0265666,2001,2002,The Royal Tenenbaums,Best Original Screenplay,Written by Wes Anderson & Owen Wilson,1,False,"[35, 18]","['Gene Hackman', 'Anjelica Huston', 'Ben Stiller', 'Gwyneth Paltrow']",99.78799999999983,Wes Anderson,"['Scott Rudin', 'Wes Anderson', 'Barry Mendel']",[],51.306000000000004,21000000,71441250,110,7.5,3235
1255,423,tt0253474,2002,2003,The Pianist,Best Actor,Adrien Brody,7,True,"[18, 10752]","['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman']",99.32699999999988,Roman Polanski,"['Roman Polanski', 'Robert Benmussa', 'Alain Sarde']",['Ronald Harwood'],44.46500000000004,35000000,120072577,150,8.4,6244
1256,2757,tt0268126,2002,2003,Adaptation,Best Actor,Nicolas Cage,4,False,"[35, 80, 18]","['Nicolas Cage', 'Meryl Streep', 'Chris Cooper', 'Tilda Swinton']",117.79599999999999,Spike Jonze,"['Jonathan Demme', 'Edward Saxon', 'Vincent Landay']",['Charlie Kaufman'],88.27699999999986,19000000,32801173,115,7.4,1711
1257,8198,tt0258068,2002,2003,The Quiet American,Best Actor,Michael Caine,1,False,"[10749, 53, 18]","['Michael Caine', 'Brendan Fraser', 'Do Thi Hai Yen', 'Tzi Ma']",46.05300000000005,Phillip Noyce,"['William Horberg', 'Staffan Ahrenberg', 'Matthias Deyle']","['Christopher Hampton', 'Robert Schenkkan']",18.237000000000002,30000000,27674124,101,6.6,181
1258,3131,tt0217505,2002,2003,Gangs of New York,Best Actor,Daniel Day-Lewis,10,False,"[18, 36, 80]","['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz', 'Jim Broadbent']",216.41199999999967,Martin Scorsese,"['Harvey Weinstein', 'Alberto Grimaldi']","['Steven Zaillian', 'Jay Cocks', 'Kenneth Lonergan']",65.73600000000003,100000000,193772504,167,7.3,4852
1259,2755,tt0257360,2002,2003,About Schmidt,Best Actor,Jack Nicholson,2,False,"[18, 35]","['Jack Nicholson', 'Kathy Bates', 'Hope Davis', 'Dermot Mulroney']",48.12000000000001,Alexander Payne,"['Michael Besman', 'Harry Gittes']",['Alexander Payne'],21.748000000000005,30000000,105834556,125,6.8,835
1260,1360,tt0120679,2002,2003,Frida,Best Actress,Salma Hayek,6,False,"[18, 10749]","['Salma Hayek', 'Alfred Molina', 'Mía Maestro', 'Patricia Reyes Spíndola']",74.56099999999999,Julie Taymor,"['Salma Hayek', 'Lindsay Flickinger', 'Sarah Green', 'Nancy Hardin', 'Jay Polstein', 'Roberto Sneider', 'Lizz Speed']","['Clancy Sigal', 'Diane Lake', 'Gregory Nava', 'Anna Thomas']",28.21900000000002,12000000,56298474,123,7.5,1534
1261,590,tt0274558,2002,2003,The Hours,Best Actress,Nicole Kidman,9,True,[18],"['Nicole Kidman', 'Julianne Moore', 'Meryl Streep', 'Stephen Dillane']",106.49000000000001,Stephen Daldry,"['Scott Rudin', 'Mark Huffam', 'Robert Fox', 'Ian MacNeil']",['David Hare'],19.007000000000005,25000000,41597830,114,7.3,1201
1262,2251,tt0250797,2002,2003,Unfaithful,Best Actress,Diane Lane,1,False,"[53, 18]","['Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan']",56.265,Adrian Lyne,"['Adrian Lyne', 'G. Mac Brown']","['William Broyles Jr.', 'Alvin Sargent']",27.829000000000004,50000000,119137784,124,6.6,963
1263,10712,tt0297884,2002,2003,Far from Heaven,Best Actress,Julianne Moore,4,False,"[18, 10749]","['Julianne Moore', 'Dennis Quaid', 'Dennis Haysbert', 'Patricia Clarkson']",81.27099999999994,Todd Haynes,"['Christine Vachon', 'Jody Patton']",['Todd Haynes'],38.608000000000025,13500000,29027914,107,7.1,386
1264,1574,tt0299658,2002,2003,Chicago,Best Actress,Renée Zellweger,13,False,"[35, 80, 18]","['Renée Zellweger', 'Richard Gere', 'Catherine Zeta-Jones', 'Christine Baranski']",91.53899999999993,Rob Marshall,['Martin Richards'],['Bill Condon'],31.212000000000018,45000000,306776732,113,7.2,1905
1265,1574,tt0299658,2002,2003,Chicago,Best Director,Rob Marshall,13,False,"[35, 80, 18]","['Renée Zellweger', 'Richard Gere', 'Catherine Zeta-Jones', 'Christine Baranski']",91.53899999999993,Rob Marshall,['Martin Richards'],['Bill Condon'],31.212000000000018,45000000,306776732,113,7.2,1905
1266,3131,tt0217505,2002,2003,Gangs of New York,Best Director,Martin Scorsese,10,False,"[18, 36, 80]","['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz', 'Jim Broadbent']",216.41199999999967,Martin Scorsese,"['Harvey Weinstein', 'Alberto Grimaldi']","['Steven Zaillian', 'Jay Cocks', 'Kenneth Lonergan']",65.73600000000003,100000000,193772504,167,7.3,4852
1267,590,tt0274558,2002,2003,The Hours,Best Director,Stephen Daldry,9,False,[18],"['Nicole Kidman', 'Julianne Moore', 'Meryl Streep', 'Stephen Dillane']",106.49000000000001,Stephen Daldry,"['Scott Rudin', 'Mark Huffam', 'Robert Fox', 'Ian MacNeil']",['David Hare'],19.007000000000005,25000000,41597830,114,7.3,1201
1268,423,tt0253474,2002,2003,The Pianist,Best Director,Roman Polanski,7,True,"[18, 10752]","['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman']",99.32699999999988,Roman Polanski,"['Roman Polanski', 'Robert Benmussa', 'Alain Sarde']",['Ronald Harwood'],44.46500000000004,35000000,120072577,150,8.4,6244
1269,64,tt0287467,2002,2003,Talk to Her,Best Director,Pedro Almodóvar,2,False,"[18, 10749]","['Leonor Watling', 'Rosario Flores', 'Javier Cámara', 'Darío Grandinetti']",36.48000000000001,Pedro Almodóvar,"['Agustín Almodóvar', 'Michel Ruben']",['Pedro Almodóvar'],12.495,0,51001550,112,7.6,836
1270,1574,tt0299658,2002,2003,Chicago,Best Picture,"Martin Richards, Producer",13,True,"[35, 80, 18]","['Renée Zellweger', 'Richard Gere', 'Catherine Zeta-Jones', 'Christine Baranski']",91.53899999999993,Rob Marshall,['Martin Richards'],['Bill Condon'],31.212000000000018,45000000,306776732,113,7.2,1905
1271,3131,tt0217505,2002,2003,Gangs of New York,Best Picture,"Alberto Grimaldi and Harvey Weinstein, Producers",10,False,"[18, 36, 80]","['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz', 'Jim Broadbent']",216.41199999999967,Martin Scorsese,"['Harvey Weinstein', 'Alberto Grimaldi']","['Steven Zaillian', 'Jay Cocks', 'Kenneth Lonergan']",65.73600000000003,100000000,193772504,167,7.3,4852
1272,590,tt0274558,2002,2003,The Hours,Best Picture,"Scott Rudin and Robert Fox, Producers",9,False,[18],"['Nicole Kidman', 'Julianne Moore', 'Meryl Streep', 'Stephen Dillane']",106.49000000000001,Stephen Daldry,"['Scott Rudin', 'Mark Huffam', 'Robert Fox', 'Ian MacNeil']",['David Hare'],19.007000000000005,25000000,41597830,114,7.3,1201
1273,121,tt0167261,2002,2003,The Lord of the Rings: The Two Towers,Best Picture,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",6,False,"[12, 14, 28]","['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen']",277.27000000000027,Peter Jackson,"['Barrie M. Osborne', 'Peter Jackson', 'Fran Walsh']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens', 'Stephen Sinclair']",118.17599999999979,79000000,926287400,179,8.3,16304
1274,423,tt0253474,2002,2003,The Pianist,Best Picture,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",7,False,"[18, 10752]","['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman']",99.32699999999988,Roman Polanski,"['Roman Polanski', 'Robert Benmussa', 'Alain Sarde']",['Ronald Harwood'],44.46500000000004,35000000,120072577,150,8.4,6244
1275,245,tt0276751,2002,2003,About a Boy,Best Adapted Screenplay,Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,1,False,"[18, 35, 10749]","['Hugh Grant', 'Nicholas Hoult', 'Toni Collette', 'Rachel Weisz']",64.85500000000002,Paul Weitz,"['Robert De Niro', 'Tim Bevan', 'Eric Fellner', 'Brad Epstein', 'Jane Rosenthal']","['Nick Hornby', 'Chris Weitz', 'Paul Weitz', 'Peter Hedges']",34.11500000000001,27000000,129000000,101,6.6,1655
1276,2757,tt0268126,2002,2003,Adaptation,Best Adapted Screenplay,Screenplay by Charlie Kaufman and Donald Kaufman,4,False,"[35, 80, 18]","['Nicolas Cage', 'Meryl Streep', 'Chris Cooper', 'Tilda Swinton']",117.79599999999999,Spike Jonze,"['Jonathan Demme', 'Edward Saxon', 'Vincent Landay']",['Charlie Kaufman'],88.27699999999986,19000000,32801173,115,7.4,1711
1277,1574,tt0299658,2002,2003,Chicago,Best Adapted Screenplay,Screenplay by Bill Condon,13,False,"[35, 80, 18]","['Renée Zellweger', 'Richard Gere', 'Catherine Zeta-Jones', 'Christine Baranski']",91.53899999999993,Rob Marshall,['Martin Richards'],['Bill Condon'],31.212000000000018,45000000,306776732,113,7.2,1905
1278,590,tt0274558,2002,2003,The Hours,Best Adapted Screenplay,Screenplay by David Hare,9,False,[18],"['Nicole Kidman', 'Julianne Moore', 'Meryl Streep', 'Stephen Dillane']",106.49000000000001,Stephen Daldry,"['Scott Rudin', 'Mark Huffam', 'Robert Fox', 'Ian MacNeil']",['David Hare'],19.007000000000005,25000000,41597830,114,7.3,1201
1279,423,tt0253474,2002,2003,The Pianist,Best Adapted Screenplay,Screenplay by Ronald Harwood,7,True,"[18, 10752]","['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman']",99.32699999999988,Roman Polanski,"['Roman Polanski', 'Robert Benmussa', 'Alain Sarde']",['Ronald Harwood'],44.46500000000004,35000000,120072577,150,8.4,6244
1280,10712,tt0297884,2002,2003,Far from Heaven,Best Original Screenplay,Written by Todd Haynes,4,False,"[18, 10749]","['Julianne Moore', 'Dennis Quaid', 'Dennis Haysbert', 'Patricia Clarkson']",81.27099999999994,Todd Haynes,"['Christine Vachon', 'Jody Patton']",['Todd Haynes'],38.608000000000025,13500000,29027914,107,7.1,386
1281,3131,tt0217505,2002,2003,Gangs of New York,Best Original Screenplay,Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks,10,False,"[18, 36, 80]","['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz', 'Jim Broadbent']",216.41199999999967,Martin Scorsese,"['Harvey Weinstein', 'Alberto Grimaldi']","['Steven Zaillian', 'Jay Cocks', 'Kenneth Lonergan']",65.73600000000003,100000000,193772504,167,7.3,4852
1282,8346,tt0259446,2002,2003,My Big Fat Greek Wedding,Best Original Screenplay,Written by Nia Vardalos,1,False,"[35, 18, 10749]","['Nia Vardalos', 'John Corbett', 'Lainie Kazan', 'Michael Constantine']",32.837,Joel Zwick,"['Tom Hanks', 'Rita Wilson', 'Gary Goetzman']",['Nia Vardalos'],33.2,5000000,368744044,95,6.5,1570
1283,64,tt0287467,2002,2003,Talk to Her,Best Original Screenplay,Written by Pedro Almodóvar,2,True,"[18, 10749]","['Leonor Watling', 'Rosario Flores', 'Javier Cámara', 'Darío Grandinetti']",36.48000000000001,Pedro Almodóvar,"['Agustín Almodóvar', 'Michel Ruben']",['Pedro Almodóvar'],12.495,0,51001550,112,7.6,836
1284,1391,tt0245574,2002,2003,Y Tu Mamá También,Best Original Screenplay,Written by Carlos Cuarón and Alfonso Cuarón,1,False,"[18, 10749]","['Gael García Bernal', 'Diego Luna', 'Maribel Verdú', 'Daniel Giménez Cacho']",26.476000000000006,Alfonso Cuarón,"['Alfonso Cuarón', 'Jorge Vergara']","['Alfonso Cuarón', 'Carlos Cuarón']",82.48399999999988,5000000,33616692,106,7.4,947
1285,22,tt0325980,2003,2004,Pirates of the Caribbean: The Curse of the Black Pearl,Best Actor,Johnny Depp,5,False,"[12, 14, 28]","['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Geoffrey Rush']",163.0149999999998,Gore Verbinski,['Jerry Bruckheimer'],"['Ted Elliott', 'Terry Rossio']",195.92799999999934,140000000,655011224,143,7.7,15810
1286,11093,tt0315983,2003,2004,House of Sand and Fog,Best Actor,Ben Kingsley,3,False,[18],"['Jennifer Connelly', 'Ben Kingsley', 'Ron Eldard', 'Frances Fisher']",37.62,Vadim Perelman,"['Michael London', 'Vadim Perelman']","['Shawn Lawrence Otto', 'Vadim Perelman']",33.294000000000004,16500000,16942795,126,7.2,470
1287,2289,tt0159365,2003,2004,Cold Mountain,Best Actor,Jude Law,7,False,"[12, 18, 36, 10749]","['Jude Law', 'Nicole Kidman', 'Renée Zellweger', 'Eileen Atkins']",147.314,Anthony Minghella,"['Sydney Pollack', 'William Horberg']",['Anthony Minghella'],77.28299999999996,79000000,173013509,154,6.9,1251
1288,153,tt0335266,2003,2004,Lost in Translation,Best Actor,Bill Murray,4,False,"[18, 10749, 35]","['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris']",88.90299999999984,Sofia Coppola,"['Francis Ford Coppola', 'Sofia Coppola', 'Ross Katz']",['Sofia Coppola'],74.39699999999998,4000000,119723856,102,7.4,5246
1289,322,tt0327056,2003,2004,Mystic River,Best Actor,Sean Penn,6,True,"[53, 80, 18, 9648]","['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Laurence Fishburne']",91.60199999999995,Clint Eastwood,"['Clint Eastwood', 'Judie Hoyt', 'Robert Lorenz']",['Brian Helgeland'],50.52700000000001,25000000,156822020,138,7.7,4486
1290,1088,tt0298228,2003,2004,Whale Rider,Best Actress,Keisha Castle-Hughes,1,False,"[18, 10751]","['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton', 'Cliff Curtis']",15.765999999999996,Niki Caro,"['John Barnett', 'Tim Sanders', 'Frank Hübner']",['Niki Caro'],8.062999999999999,8000000,41400000,101,7.2,248
1291,6964,tt0337741,2003,2004,Something's Gotta Give,Best Actress,Diane Keaton,1,False,"[18, 35, 10749]","['Jack Nicholson', 'Diane Keaton', 'Keanu Reeves', 'Frances McDormand']",75.46499999999999,Nancy Meyers,"['Nancy Meyers', 'Bruce A. Block']",['Nancy Meyers'],20.872000000000003,80000000,266728738,128,6.6,1118
1292,10511,tt0298845,2003,2004,In America,Best Actress,Samantha Morton,3,False,[18],"['Paddy Considine', 'Samantha Morton', 'Sarah Bolger', 'Emma Bolger']",28.261000000000006,Jim Sheridan,"['Arthur Lappin', 'Jim Sheridan']","['Kirsten Sheridan', 'Jim Sheridan', 'Naomi Sheridan']",18.289000000000005,0,0,105,7.2,217
1293,504,tt0340855,2003,2004,Monster,Best Actress,Charlize Theron,1,True,"[80, 18]","['Charlize Theron', 'Christina Ricci', 'Bruce Dern', 'Lee Tergesen']",54.16500000000001,Patty Jenkins,"['Donald Kushner', 'Charlize Theron', 'Brad Wyman', 'Clark Peterson', 'Mark Damon', 'Brent Morris', 'David Alvarado']",['Patty Jenkins'],49.32200000000001,8000000,60378584,110,7.2,1506
1294,470,tt0315733,2003,2004,21 Grams,Best Actress,Naomi Watts,2,False,"[18, 80, 53]","['Sean Penn', 'Naomi Watts', 'Benicio del Toro', 'Danny Huston']",79.48599999999993,Alejandro González Iñárritu,"['Alejandro González Iñárritu', 'Guillermo Arriaga', 'Robert Salerno']",['Guillermo Arriaga'],25.118000000000006,20000000,60427839,124,7.3,2229
1295,598,tt0317248,2003,2004,City of God,Best Director,Fernando Meirelles,4,False,"[18, 80]","['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen', 'Douglas Silva']",35.49800000000001,Fernando Meirelles,"['Andrea Barata Ribeiro', 'Mauricio Andrade Ramos', 'Marc Beauchamps', 'Daniel Filho', 'Hank Levine', 'Vincent Maraval', 'Donald Ranvaud', 'Juliette Renaud', 'Walter Salles']","['Paulo Lins', 'Bráulio Mantovani']",24.923000000000016,3300000,30641770,130,8.4,5013
1296,122,tt0167260,2003,2004,The Lord of the Rings: The Return of the King,Best Director,Peter Jackson,11,True,"[12, 14, 28]","['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen']",262.484,Peter Jackson,"['Barrie M. Osborne', 'Peter Jackson', 'Fran Walsh']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']",119.2579999999998,94000000,1118888979,201,8.5,17415
1297,153,tt0335266,2003,2004,Lost in Translation,Best Director,Sofia Coppola,4,False,"[18, 10749, 35]","['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris']",88.90299999999984,Sofia Coppola,"['Francis Ford Coppola', 'Sofia Coppola', 'Ross Katz']",['Sofia Coppola'],74.39699999999998,4000000,119723856,102,7.4,5246
1298,8619,tt0311113,2003,2004,Master and Commander: The Far Side of the World,Best Director,Peter Weir,10,False,"[12, 18, 10752]","['Russell Crowe', 'Paul Bettany', ""James D'Arcy"", 'Edward Woodall']",59.219000000000015,Peter Weir,"['Peter Weir', 'Duncan Henderson', 'Samuel Goldwyn Jr.']","['Peter Weir', 'John Collee']",173.39299999999935,150000000,212011111,138,7.1,2151
1299,322,tt0327056,2003,2004,Mystic River,Best Director,Clint Eastwood,6,False,"[53, 80, 18, 9648]","['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Laurence Fishburne']",91.60199999999995,Clint Eastwood,"['Clint Eastwood', 'Judie Hoyt', 'Robert Lorenz']",['Brian Helgeland'],50.52700000000001,25000000,156822020,138,7.7,4486
1300,122,tt0167260,2003,2004,The Lord of the Rings: The Return of the King,Best Picture,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",11,True,"[12, 14, 28]","['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen']",262.484,Peter Jackson,"['Barrie M. Osborne', 'Peter Jackson', 'Fran Walsh']","['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']",119.2579999999998,94000000,1118888979,201,8.5,17415
1301,153,tt0335266,2003,2004,Lost in Translation,Best Picture,"Ross Katz and Sofia Coppola, Producers",4,False,"[18, 10749, 35]","['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris']",88.90299999999984,Sofia Coppola,"['Francis Ford Coppola', 'Sofia Coppola', 'Ross Katz']",['Sofia Coppola'],74.39699999999998,4000000,119723856,102,7.4,5246
