,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations
22,53939,tt0054326,1960,1961,Sons and Lovers,Best Adapted Screenplay,"Gavin Lambert, T. E. B. Clarke",False,1.0,7,[18],"['Trevor Howard', 'Dean Stockwell', 'Wendy Hiller', 'Donald Pleasence']",21.268000000000004,Jack Cardiff,[],['Gavin Lambert'],6.252999999999999,0,0,103,69,18,71,1408,67,N/A,7,16
23,43047,tt0054353,1960,1961,The Sundowners,Best Adapted Screenplay,Isobel Lennart,False,0.0,5,[12],"['Deborah Kerr', 'Robert Mitchum', 'Peter Ustinov', 'Michael Anderson Jr.']",32.539,Fred Zinnemann,['Gerry Blattner'],['Isobel Lennart'],13.122999999999996,0,0,133,67,32,71,3804,75,82,4,8
24,43048,tt0054412,1960,1961,Tunes of Glory,Best Adapted Screenplay,James Kennaway,False,0.0,1,[18],"['Alec Guinness', 'John Mills', 'Dennis Price', 'Kay Walsh']",25.473999999999997,Ronald Neame,['Colin Lesslie'],[],10.133,0,0,106,69,31,75,3651,75,N/A,4,6
25,83995,tt0053602,1960,1961,The Angry Silence,Best Original Screenplay,"Story by Richard Gregson, Michael Craig;  Screenplay by Bryan Forbes",False,0.0,1,[18],"['Richard Attenborough', 'Pier Angeli', 'Michael Craig', 'Bernard Lee']",53.59800000000002,Guy Green,"['Richard Attenborough', 'Bryan Forbes']","['Michael Craig', 'Richard Gregson']",20.99300000000001,0,0,95,71,18,73,1213,80,N/A,5,5
26,284,tt0053604,1960,1961,The Apartment,Best Original Screenplay,"Billy Wilder, I. A. L. Diamond",True,5.0,10,"[35, 18, 10749]","['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray', 'Ray Walston']",42.158,Billy Wilder,['Billy Wilder'],[],40.09100000000002,3000000,25000000,125,82,1429,83,165873,93,94,19,8
27,39219,tt0053810,1960,1961,The Facts of Life,Best Original Screenplay,"Norman Panama, Melvin Frank",False,1.0,5,"[35, 18, 10749]","['Bob Hope', 'Lucille Ball', 'Ruth Hussey', 'Don DeFore']",25.047,Melvin Frank,['Norman Panama'],"['Melvin Frank', 'Norman Panama']",13.723,0,0,103,52,18,65,1328,61,N/A,19,11
28,43039,tt0054198,1960,1961,Never on Sunday,Best Original Screenplay,Jules Dassin,False,1.0,5,"[18, 35, 10749]","['Melina Mercouri', 'Jules Dassin', 'George Foundas', 'Titos Vandis']",21.128000000000007,Jules Dassin,[],[],4.6,151000,8000000,91,71,41,74,5333,67,N/A,2,8
29,84050,tt0054866,1961,1962,Fanny,Best Actor,Charles Boyer,False,0.0,5,"[18, 10749]","['Leslie Caron', 'Maurice Chevalier', 'Charles Boyer', 'Horst Buchholz']",16.936,Joshua Logan,['Joshua Logan'],['Julius J. Epstein'],14.773999999999996,0,0,134,69,21,69,1983,68,N/A,2,11
30,990,tt0054997,1961,1962,The Hustler,Best Actor,Paul Newman,False,2.0,9,[18],"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",31.415000000000006,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll', 'Walter Tevis']",10.451999999999998,2000000,7600000,134,78,621,80,75408,98,90,11,20
31,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Actor,Maximilian Schell,True,2.0,11,"[18, 36]","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",79.389,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],19.904000000000003,3000000,10000000,179,80,466,82,70388,91,60,14,25
32,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Actor,Spencer Tracy,False,2.0,11,"[18, 36]","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",79.389,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],19.904000000000003,3000000,10000000,179,80,466,82,70388,91,60,14,25
33,153652,tt0055146,1961,1962,The Mark,Best Actor,Stuart Whitman,False,0.0,1,[18],"['Maria Schell', 'Stuart Whitman', 'Rod Steiger', 'Brenda De Banzie']",16.654,Guy Green,['Raymond Stross'],"['Sidney Buchman', 'Stanley Mann']",10.387999999999998,0,0,127,62,10,73,749,79,N/A,14,25
34,164,tt0054698,1961,1962,Breakfast at Tiffany's,Best Actress,Audrey Hepburn,False,2.0,5,"[35, 18, 10749]","['Audrey Hepburn', 'George Peppard', 'Patricia Neal', 'Buddy Ebsen']",44.30200000000001,Blake Edwards,"['Martin Jurow', 'Richard Shepherd']",['George Axelrod'],23.914,2500000,9500000,114,77,3152,76,168004,89,76,8,13
35,990,tt0054997,1961,1962,The Hustler,Best Actress,Piper Laurie,False,2.0,9,[18],"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",31.415000000000006,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll', 'Walter Tevis']",10.451999999999998,2000000,7600000,134,78,621,80,75408,98,90,11,20
36,24167,tt0054749,1961,1962,Two Women,Best Actress,Sophia Loren,True,1.0,1,"[18, 10752]","['Sophia Loren', 'Jean-Paul Belmondo', 'Raf Vallone', 'Eleonora Brown']",24.789,Vittorio De Sica,['Carlo Ponti'],['Vittorio De Sica'],12.260999999999996,0,0,100,79,342,78,9694,88,N/A,10,3
37,94917,tt0055489,1961,1962,Summer and Smoke,Best Actress,Geraldine Page,False,0.0,4,"[18, 10749]","['Laurence Harvey', 'Geraldine Page', 'Rita Moreno', 'John McIntire']",27.737999999999996,Peter Glenville,['Hal B. Wallis'],"['James Poe', 'Meade Roberts']",12.812999999999997,0,0,118,67,15,69,1751,56,N/A,4,6
38,28569,tt0055471,1961,1962,Splendor in the Grass,Best Actress,Natalie Wood,False,1.0,2,"[18, 10749]","['Natalie Wood', 'Warren Beatty', 'Pat Hingle', 'Audrey Christie']",24.352999999999994,Elia Kazan,"['Elia Kazan', 'Charles H. Maguire', 'William Inge']",[],15.604,0,0,124,76,151,78,17997,82,74,2,7
39,10911,tt0054953,1961,1962,The Guns of Navarone,Best Director,J. Lee Thompson,False,1.0,7,"[10752, 28]","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker']",47.284000000000006,J. Lee Thompson,['Carl Foreman'],['Carl Foreman'],32.721000000000025,6000000,28900000,158,74,473,75,45759,92,N/A,3,12
40,990,tt0054997,1961,1962,The Hustler,Best Director,Robert Rossen,False,2.0,9,[18],"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",31.415000000000006,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll', 'Walter Tevis']",10.451999999999998,2000000,7600000,134,78,621,80,75408,98,90,11,20
41,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Director,Stanley Kramer,False,2.0,11,"[18, 36]","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",79.389,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],19.904000000000003,3000000,10000000,179,80,466,82,70388,91,60,14,25
42,439,tt0053779,1961,1962,La Dolce Vita,Best Director,Federico Fellini,False,1.0,4,"[35, 18]","['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux']",159.68799999999953,Federico Fellini,"['Giuseppe Amato', 'Angelo Rizzoli']","['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano']",52.48800000000002,0,19647000,176,82,1195,80,67256,96,95,10,12
43,1725,tt0055614,1961,1962,West Side Story,Best Director,"Robert Wise, Jerome Robbins",True,10.0,11,"[80, 18, 10749]","['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno']",43.14800000000003,Jerome Robbins,['Robert Wise'],"['Ernest Lehman', 'Arthur Laurents', 'Jerome Robbins']",43.64900000000004,6000000,43656822,152,73,1231,75,97760,92,86,18,10
44,84050,tt0054866,1961,1962,Fanny,Best Picture,"Joshua Logan, Producer",False,0.0,5,"[18, 10749]","['Leslie Caron', 'Maurice Chevalier', 'Charles Boyer', 'Horst Buchholz']",16.936,Joshua Logan,['Joshua Logan'],['Julius J. Epstein'],14.773999999999996,0,0,134,69,21,69,1983,68,N/A,18,11
45,10911,tt0054953,1961,1962,The Guns of Navarone,Best Picture,"Carl Foreman, Producer",False,1.0,7,"[10752, 28]","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker']",47.284000000000006,J. Lee Thompson,['Carl Foreman'],['Carl Foreman'],32.721000000000025,6000000,28900000,158,74,473,75,45759,92,N/A,3,12
46,990,tt0054997,1961,1962,The Hustler,Best Picture,"Robert Rossen, Producer",False,2.0,9,[18],"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",31.415000000000006,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll', 'Walter Tevis']",10.451999999999998,2000000,7600000,134,78,621,80,75408,98,90,11,20
47,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Picture,"Stanley Kramer, Producer",False,2.0,11,"[18, 36]","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",79.389,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],19.904000000000003,3000000,10000000,179,80,466,82,70388,91,60,14,25
48,1725,tt0055614,1961,1962,West Side Story,Best Picture,"Robert Wise, Producer",True,10.0,11,"[80, 18, 10749]","['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno']",43.14800000000003,Jerome Robbins,['Robert Wise'],"['Ernest Lehman', 'Arthur Laurents', 'Jerome Robbins']",43.64900000000004,6000000,43656822,152,73,1231,75,97760,92,86,18,10
49,164,tt0054698,1961,1962,Breakfast at Tiffany's,Best Adapted Screenplay,George Axelrod,False,2.0,5,"[35, 18, 10749]","['Audrey Hepburn', 'George Peppard', 'Patricia Neal', 'Buddy Ebsen']",44.30200000000001,Blake Edwards,"['Martin Jurow', 'Richard Shepherd']",['George Axelrod'],23.914,2500000,9500000,114,77,3152,76,168004,89,76,8,13
50,10911,tt0054953,1961,1962,The Guns of Navarone,Best Adapted Screenplay,Carl Foreman,False,1.0,7,"[10752, 28]","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker']",47.284000000000006,J. Lee Thompson,['Carl Foreman'],['Carl Foreman'],32.721000000000025,6000000,28900000,158,74,473,75,45759,92,N/A,3,12
51,990,tt0054997,1961,1962,The Hustler,Best Adapted Screenplay,"Sidney Carroll, Robert Rossen",False,2.0,9,[18],"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",31.415000000000006,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll', 'Walter Tevis']",10.451999999999998,2000000,7600000,134,78,621,80,75408,98,90,11,20
52,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Adapted Screenplay,Abby Mann,True,2.0,11,"[18, 36]","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",79.389,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],19.904000000000003,3000000,10000000,179,80,466,82,70388,91,60,14,25
53,1725,tt0055614,1961,1962,West Side Story,Best Adapted Screenplay,Ernest Lehman,False,10.0,11,"[80, 18, 10749]","['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno']",43.14800000000003,Jerome Robbins,['Robert Wise'],"['Ernest Lehman', 'Arthur Laurents', 'Jerome Robbins']",43.64900000000004,6000000,43656822,152,73,1231,75,97760,92,86,18,10
54,439,tt0053779,1961,1962,La Dolce Vita,Best Original Screenplay,"Federico Fellini, Tullio Pinelli, Ennio Flaiano, Brunello Rondi",False,1.0,4,"[35, 18]","['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux']",159.68799999999953,Federico Fellini,"['Giuseppe Amato', 'Angelo Rizzoli']","['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano']",52.48800000000002,0,19647000,176,82,1195,80,67256,96,95,10,12
55,40894,tt0055100,1961,1962,Lover Come Back,Best Original Screenplay,"Stanley Shapiro, Paul Henning",False,0.0,1,"[35, 18, 10749]","['Rock Hudson', 'Doris Day', 'Tony Randall', 'Edie Adams']",26.438000000000002,Delbert Mann,"['Stanley Shapiro', 'Martin Melcher']","['Stanley Shapiro', 'Paul Henning']",10.562,0,16937969,107,70,79,72,7238,91,58,2,4
56,28569,tt0055471,1961,1962,Splendor in the Grass,Best Original Screenplay,William Inge,True,1.0,2,"[18, 10749]","['Natalie Wood', 'Warren Beatty', 'Pat Hingle', 'Audrey Christie']",24.352999999999994,Elia Kazan,"['Elia Kazan', 'Charles H. Maguire', 'William Inge']",[],15.604,0,0,124,76,151,78,17997,82,74,2,7
57,13671,tt0056262,1962,1963,The Music Man,Best Actor,Burt Lancaster,False,1.0,7,"[35, 10751, 10402, 10749]","['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Ron Howard']",37.463,Morton DaCosta,['Morton DaCosta'],['Marion Hargrove'],12.855999999999998,0,8000000,151,71,113,77,16051,94,N/A,5,12
58,32488,tt0055895,1962,1963,Days of Wine and Roses,Best Actor,Jack Lemmon,False,1.0,5,"[18, 10749]","['Jack Lemmon', 'Lee Remick', 'Charles Bickford', 'Jack Klugman']",56.17800000000001,Blake Edwards,['Martin Manulis'],[],14.023999999999996,0,0,117,76,103,79,11524,10,74,9,13
59,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Actor,Marcello Mastroianni,False,1.0,3,[35],"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.931000000000015,Pietro Germi,['Franco Cristaldi'],[],11.472999999999999,0,0,104,80,261,81,11658,10,N/A,11,9
60,947,tt0056172,1962,1963,Lawrence of Arabia,Best Actor,Peter O'Toole,False,7.0,10,"[10752, 36, 12, 18]","[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",75.50999999999998,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",35.10600000000004,15000000,69995385,227,80,1994,83,270357,97,100,23,14
61,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Actor,Gregory Peck,True,3.0,8,"[18, 80]","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",82.25199999999998,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],34.04900000000002,2000000,13129846,129,80,1809,82,295673,92,88,10,16
62,1162,tt0056241,1962,1963,The Miracle Worker,Best Actress,Anne Bancroft,True,2.0,5,[18],"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",20.889000000000003,Arthur Penn,['Fred Coe'],['William Gibson'],25.793000000000013,500000,2500000,106,78,176,81,16110,96,83,9,12
63,10242,tt0056687,1962,1963,What Ever Happened to Baby Jane?,Best Actress,Bette Davis,False,1.0,5,"[18, 27, 53]","['Bette Davis', 'Joan Crawford', 'Victor Buono', 'Wesley Addy']",42.35400000000002,Robert Aldrich,['Robert Aldrich'],['Lukas Heller'],39.98600000000004,980000,0,135,80,655,81,50484,92,75,3,11
64,43004,tt0056196,1962,1963,Long Day's Journey into Night,Best Actress,Katharine Hepburn,False,0.0,1,"[18, 36]","['Katharine Hepburn', 'Ralph Richardson', 'Jason Robards', 'Dean Stockwell']",13.749,Sidney Lumet,['Ely A. Landau'],[],12.673999999999996,500000,0,174,68,37,76,4626,94,N/A,5,4
65,33632,tt0056541,1962,1963,Sweet Bird of Youth,Best Actress,Geraldine Page,False,1.0,3,"[18, 10749]","['Paul Newman', 'Geraldine Page', 'Shirley Knight', 'Ed Begley']",37.667,Richard Brooks,['Pandro S. Berman'],['Richard Brooks'],18.336000000000006,0,0,120,69,68,73,6959,74,N/A,2,7
66,32488,tt0055895,1962,1963,Days of Wine and Roses,Best Actress,Lee Remick,False,1.0,5,"[18, 10749]","['Jack Lemmon', 'Lee Remick', 'Charles Bickford', 'Jack Klugman']",56.17800000000001,Blake Edwards,['Martin Manulis'],[],14.023999999999996,0,0,117,76,103,79,11524,10,74,9,13
67,109667,tt0055892,1962,1963,David and Lisa,Best Director,Frank Perry,False,0.0,2,"[10749, 18]","['Keir Dullea', 'Janet Margolin', 'Howard Da Silva', 'Neva Patterson']",15.586999999999996,Frank Perry,['Paul M. Heller'],['Eleanor Perry'],11.415999999999997,185000,0,95,77,28,72,2681,83,N/A,5,5
68,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Director,Pietro Germi,False,1.0,3,[35],"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.931000000000015,Pietro Germi,['Franco Cristaldi'],[],11.472999999999999,0,0,104,80,261,81,11658,10,N/A,11,9
69,947,tt0056172,1962,1963,Lawrence of Arabia,Best Director,David Lean,True,7.0,10,"[10752, 36, 12, 18]","[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",75.50999999999998,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",35.10600000000004,15000000,69995385,227,80,1994,83,270357,97,100,23,14
70,1162,tt0056241,1962,1963,The Miracle Worker,Best Director,Arthur Penn,False,2.0,5,[18],"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",20.889000000000003,Arthur Penn,['Fred Coe'],['William Gibson'],25.793000000000013,500000,2500000,106,78,176,81,16110,96,83,9,12
71,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Director,Robert Mulligan,False,3.0,8,"[18, 80]","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",82.25199999999998,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],34.04900000000002,2000000,13129846,129,80,1809,82,295673,92,88,10,16
72,947,tt0056172,1962,1963,Lawrence of Arabia,Best Picture,"Sam Spiegel, Producer",True,7.0,10,"[10752, 36, 12, 18]","[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",75.50999999999998,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",35.10600000000004,15000000,69995385,227,80,1994,83,270357,97,100,23,14
73,9289,tt0056197,1962,1963,The Longest Day,Best Picture,"Darryl F. Zanuck, Producer",False,2.0,5,"[18, 36, 10752]","['John Wayne', 'Henry Fonda', 'Robert Mitchum', 'Richard Burton']",183.02799999999988,Andrew Marton,['Darryl F. Zanuck'],['Cornelius Ryan'],39.01800000000004,10000000,50100000,178,76,628,78,52373,87,75,6,6
74,13671,tt0056262,1962,1963,The Music Man,Best Picture,"Morton Da Costa, Producer",False,1.0,7,"[35, 10751, 10402, 10749]","['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Ron Howard']",37.463,Morton DaCosta,['Morton DaCosta'],['Marion Hargrove'],12.855999999999998,0,8000000,151,71,113,77,16051,94,N/A,5,12
75,11085,tt0056264,1962,1963,Mutiny on the Bounty,Best Picture,"Aaron Rosenberg, Producer",False,0.0,7,"[12, 18, 36]","['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith']",45.48100000000002,Carol Reed,['Aaron Rosenberg'],['Charles Lederer'],11.353999999999997,19000000,13680000,185,69,180,73,15060,70,48,3,6
76,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Picture,"Alan J. Pakula, Producer",False,3.0,8,"[18, 80]","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",82.25199999999998,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],34.04900000000002,2000000,13129846,129,80,1809,82,295673,92,88,10,16
77,109667,tt0055892,1962,1963,David and Lisa,Best Adapted Screenplay,Eleanor Perry,False,0.0,2,"[10749, 18]","['Keir Dullea', 'Janet Margolin', 'Howard Da Silva', 'Neva Patterson']",15.586999999999996,Frank Perry,['Paul M. Heller'],['Eleanor Perry'],11.415999999999997,185000,0,95,77,28,72,2681,83,N/A,5,5
78,947,tt0056172,1962,1963,Lawrence of Arabia,Best Adapted Screenplay,"Robert Bolt, Michael Wilson",False,7.0,10,"[10752, 36, 12, 18]","[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",75.50999999999998,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",35.10600000000004,15000000,69995385,227,80,1994,83,270357,97,100,23,14
79,802,tt0056193,1962,1963,Lolita,Best Adapted Screenplay,Vladimir Nabokov,False,0.0,1,"[80, 18, 10749]","['James Mason', 'Shelley Winters', 'Sue Lyon', 'Gary Cockrell']",26.668000000000006,Stanley Kubrick,['James B. Harris'],['Vladimir Nabokov'],24.47700000000001,2000000,9250000,154,74,1362,76,93584,91,79,2,8
80,1162,tt0056241,1962,1963,The Miracle Worker,Best Adapted Screenplay,William Gibson,False,2.0,5,[18],"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",20.889000000000003,Arthur Penn,['Fred Coe'],['William Gibson'],25.793000000000013,500000,2500000,106,78,176,81,16110,96,83,9,12
81,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Adapted Screenplay,Horton Foote,True,3.0,8,"[18, 80]","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",82.25199999999998,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],34.04900000000002,2000000,13129846,129,80,1809,82,295673,92,88,10,16
82,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Original Screenplay,"Ennio de Concini, Alfredo Giannetti, Pietro Germi",True,1.0,3,[35],"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.931000000000015,Pietro Germi,['Franco Cristaldi'],[],11.472999999999999,0,0,104,80,261,81,11658,10,N/A,11,9
83,35806,tt0055998,1962,1963,Freud,Best Original Screenplay,"Story by Charles Kaufman;  Screenplay by Charles Kaufman, Wolfgang Reinhardt",False,0.0,2,[18],"['Montgomery Clift', 'Susannah York', 'Larry Parks', 'Susan Kohner']",34.815999999999995,John Huston,['Wolfgang Reinhardt'],"['Wolfgang Reinhardt', 'Charles Kaufman']",12.492999999999997,0,0,120,67,35,73,2437,67,N/A,11,7
84,4024,tt0054632,1962,1963,Last Year at Marienbad,Best Original Screenplay,Alain Robbe-Grillet,False,0.0,1,"[18, 10749]","['Delphine Seyrig', 'Giorgio Albertazzi', 'Sacha Pitoëff', 'Françoise Bertin']",12.793999999999997,Alain Resnais,"['Anatole Dauman', 'Pierre Courau', 'Raymond Froment']",['Alain Robbe-Grillet'],30.650000000000027,0,0,95,76,303,78,20594,94,N/A,2,4
85,12708,tt0056575,1962,1963,That Touch of Mink,Best Original Screenplay,"Stanley Shapiro, Nate Monaster",False,0.0,3,"[35, 10749]","['Cary Grant', 'Doris Day', 'Gig Young', 'Audrey Meadows']",33.437000000000005,Delbert Mann,"['Stanley Shapiro', 'Martin Melcher']","['Stanley Shapiro', 'Nate Monaster']",8.186,0,0,99,66,99,67,8878,78,N/A,6,2
86,11602,tt0055499,1962,1963,Through a Glass Darkly,Best Original Screenplay,Ingmar Bergman,False,1.0,2,[18],"['Harriet Andersson', 'Gunnar Björnstrand', 'Max von Sydow', 'Lars Passgård']",16.552,Ingmar Bergman,['Allan Ekelund'],['Ingmar Bergman'],18.690000000000005,0,0,91,79,294,80,23144,10,N/A,2,5
87,5769,tt0057590,1963,1964,Tom Jones,Best Actor,Albert Finney,False,4.0,10,"[12, 35, 10749]","['Albert Finney', 'Susannah York', 'Hugh Griffith', 'Edith Evans']",40.01900000000001,Tony Richardson,['Tony Richardson'],['John Osborne'],12.663999999999998,1000000,37600000,128,63,116,65,11769,82,77,16,20
88,18774,tt0057578,1963,1964,This Sporting Life,Best Actor,Richard Harris,False,0.0,2,[18],"['Richard Harris', 'Rachel Roberts', 'Alan Badel', 'William Hartnell']",35.96800000000001,Lindsay Anderson,['Karel Reisz'],['David Storey'],8.559999999999999,286281,0,134,72,56,76,5928,95,N/A,4,8
89,8095,tt0056937,1963,1964,Cleopatra,Best Actor,Rex Harrison,False,4.0,9,"[18, 36, 10749]","['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison', 'Pamela Brown']",64.419,Joseph L. Mankiewicz,['Walter Wanger'],"['Joseph L. Mankiewicz', 'Sidney Buchman', 'Ranald MacDougall']",32.35100000000002,44000000,71000000,248,70,439,70,29812,62,60,2,13
90,24748,tt0057163,1963,1964,Hud,Best Actor,Paul Newman,False,3.0,7,"[18, 37]","['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",23.524000000000008,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],19.257,2500000,10000000,112,74,173,78,19756,83,62,13,17
91,38805,tt0057251,1963,1964,Lilies of the Field,Best Actor,Sidney Poitier,True,1.0,5,"[35, 18]","['Sidney Poitier', 'Lilia Skala', 'Isa Crino', 'Lisa Mann']",9.161,Ralph Nelson,['Ralph Nelson'],['James Poe'],14.551999999999994,0,0,94,73,83,76,9227,91,N/A,11,13
92,76000,tt0057239,1963,1964,The L-Shaped Room,Best Actress,Leslie Caron,False,0.0,1,[18],"['Leslie Caron', 'Tom Bell', 'Brock Peters', 'Bernard Lee']",29.15300000000001,Bryan Forbes,"['Richard Attenborough', 'John Woolf', 'James Woolf']",[],15.610999999999997,0,0,126,70,21,74,1750,63,N/A,3,5
93,2690,tt0057187,1963,1964,Irma La Douce,Best Actress,Shirley MacLaine,False,1.0,3,"[35, 10749]","['Jack Lemmon', 'Shirley MacLaine', 'Lou Jacobi', 'Bruce Yarnell']",40.106,Billy Wilder,"['Billy Wilder', 'I. A. L. Diamond', 'Doane Harrison', 'Alexandre Trauner', 'Edward L. Alperson']","['Billy Wilder', 'I. A. L. Diamond']",27.410000000000004,5000000,25200000,135,75,238,74,17453,76,N/A,5,7
94,24748,tt0057163,1963,1964,Hud,Best Actress,Patricia Neal,True,3.0,7,"[18, 37]","['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",23.524000000000008,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],19.257,2500000,10000000,112,74,173,78,19756,83,62,13,17
95,18774,tt0057578,1963,1964,This Sporting Life,Best Actress,Rachel Roberts,False,0.0,2,[18],"['Richard Harris', 'Rachel Roberts', 'Alan Badel', 'William Hartnell']",35.96800000000001,Lindsay Anderson,['Karel Reisz'],['David Storey'],8.559999999999999,286281,0,134,72,56,76,5928,95,N/A,4,8
96,39495,tt0057263,1963,1964,Love with the Proper Stranger,Best Actress,Natalie Wood,False,0.0,5,"[35, 18, 10749]","['Natalie Wood', 'Steve McQueen', 'Edie Adams', 'Herschel Bernardi']",27.552000000000003,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan']",[],16.939999999999998,8500000,0,102,68,37,74,4335,80,N/A,4,6
97,47249,tt0056825,1963,1964,America America,Best Director,Elia Kazan,False,1.0,4,"[18, 36]","['Stathis Giallelis', 'Frank Wolff', 'Elena Karam', 'John Marley']",10.690000000000001,Elia Kazan,[],[],6.781999999999999,0,0,174,68,46,78,4914,67,72,6,12
